,timeframe,usecase,time_req,energy_req,dtime_idle,dtime_active,dtime_patience
192,A,boat_fishing,2018-01-30 19:30:00+01:00,1068.1480891160704,0 days 00:28:52.657891773,0 days 00:58:41.367326757,0 days 01:00:00
193,A,milling,2018-01-30 08:00:00+01:00,4957.667591178484,0 days 00:54:36.614311966,0 days 06:36:36.804437657,0 days 01:00:00
194,A,welding,2018-01-30 08:45:00+01:00,1798.8854497424911,0 days 00:13:05.103861794,0 days 04:29:49.969047681,0 days 01:00:00
195,A,cooling_food,2018-01-31 09:00:00+01:00,1713.9901737512246,0 days 00:20:10.287081042,0 days 17:08:23.646255043,0 days 01:00:00
196,A,boat_fishing,2018-01-31 17:30:00+01:00,1914.55260073086,0 days 00:59:23.947926230,0 days 01:45:11.711870542,0 days 01:00:00
197,A,cooling_medical,2018-01-31 09:45:00+01:00,1514.4539205774577,0 days 00:07:56.484208704,1 days 06:17:20.682281576,0 days 01:00:00
198,A,boat_fishing,2018-01-31 19:15:00+01:00,865.3298212555917,0 days 00:08:13.455708784,0 days 00:47:32.735674467,0 days 01:00:00
199,A,cooling_food,2018-02-01 07:45:00+01:00,3514.094314315148,0 days 01:20:58.334895859,1 days 11:08:27.395315343,0 days 01:00:00
200,A,evbs_fire,2018-02-01 13:15:00+01:00,178.74686905655372,0 days 00:10:47.365992994,0 days 00:09:44.989753276,0 days 01:00:00
201,A,lighting_search,2018-02-01 19:00:00+01:00,1701.8193499471279,0 days 01:00:58.902380560,0 days 20:15:35.114997733,0 days 01:00:00
202,A,evbs_fire,2018-02-01 12:15:00+01:00,171.89783528497964,0 days 00:12:25.072826461,0 days 00:09:22.574733660,0 days 01:00:00
203,A,evbs_water,2018-02-01 08:30:00+01:00,405.5662600372013,0 days 00:44:02.094488721,0 days 03:41:13.077601216,0 days 01:00:00
204,A,boat_fishing,2018-02-02 17:45:00+01:00,2023.5408540981073,0 days 00:57:51.144342786,0 days 01:51:11.013804720,0 days 01:00:00
205,A,evbs_water,2018-02-02 07:45:00+01:00,395.70248236293935,0 days 02:43:35.413639179,0 days 03:35:50.263059152,0 days 01:00:00
206,A,cooling_food,2018-02-02 10:45:00+01:00,2632.2732093196796,0 days 00:23:03.084980535,1 days 02:19:21.835535509,0 days 01:00:00
207,A,household,2018-02-02 12:00:00+01:00,1318.9940376014688,1 days 01:21:14.336328049,5 days 11:53:57.853536529,0 days 01:00:00
208,A,milling,2018-02-02 08:00:00+01:00,5326.616877533404,0 days 00:07:27.131314756,0 days 07:06:07.761012159,0 days 01:00:00
209,A,cooling_medical,2018-02-02 07:00:00+01:00,2095.056624125251,0 days 00:40:18.253105615,1 days 17:54:04.076937018,0 days 01:00:00
210,A,milling,2018-02-02 09:15:00+01:00,4874.572017810029,0 days 00:05:05.674722813,0 days 06:29:57.945685488,0 days 01:00:00
211,A,milling,2018-02-02 07:15:00+01:00,5002.551929798346,0 days 01:22:33.704382190,0 days 06:40:12.249263031,0 days 01:00:00
212,A,lighting_construction,2018-02-03 19:00:00+01:00,2406.5772739012605,0 days 05:06:09.190248865,0 days 05:43:47.805204867,0 days 01:00:00
213,A,cooling_food,2018-02-03 08:15:00+01:00,2719.107693413725,0 days 00:20:05.573626314,1 days 03:11:27.876962893,0 days 01:00:00
214,A,powertool,2018-02-03 09:15:00+01:00,255.43748223164806,0 days 01:38:14.295809914,0 days 00:23:34.730670822,0 days 01:00:00
215,A,household,2018-02-04 13:15:00+01:00,1333.975794029604,0 days 21:45:13.181996476,5 days 13:23:51.285850656,0 days 01:00:00
216,A,lighting_construction,2018-02-04 18:15:00+01:00,2113.0965822530598,0 days 07:17:57.503968724,0 days 05:01:52.256419312,0 days 01:00:00
217,A,milling,2018-02-04 07:30:00+01:00,6645.968663338012,0 days 00:21:14.932022522,0 days 08:51:40.649584021,0 days 01:00:00
218,A,household,2018-02-04 14:00:00+01:00,1857.9738681470421,0 days 20:44:20.042370045,7 days 17:47:50.592532934,0 days 01:00:00
219,A,milling,2018-02-04 09:15:00+01:00,3595.460963209349,0 days 00:25:54.150364272,0 days 04:47:38.212623405,0 days 01:00:00
220,A,cooling_food,2018-02-05 08:00:00+01:00,2908.32658147196,0 days 00:03:38.627900672,1 days 05:04:59.756932992,0 days 01:00:00
221,A,cooling_food,2018-02-05 08:45:00+01:00,2572.0510990648604,0 days 00:21:41.511934278,1 days 01:43:13.839566336,0 days 01:00:00
222,A,welding,2018-02-05 09:15:00+01:00,2352.668853143164,0 days 00:23:10.641243202,0 days 05:52:54.019678288,0 days 01:00:00
223,A,milling,2018-02-06 08:15:00+01:00,5423.311454063126,0 days 00:07:15.894751166,0 days 07:13:51.894979503,0 days 01:00:00
224,A,boat_fishing,2018-02-06 16:15:00+01:00,11808.909583507895,0 days 00:48:40.720383097,0 days 10:48:50.471154421,0 days 01:00:00
225,A,evbs_fire,2018-02-06 13:15:00+01:00,41.376061261633794,0 days 00:27:37.101155767,0 days 00:02:15.412564129,0 days 01:00:00
226,A,cooling_food,2018-02-06 06:45:00+01:00,3327.482867440726,0 days 00:06:33.742623070,1 days 09:16:29.383227865,0 days 01:00:00
227,A,powertool,2018-02-06 10:30:00+01:00,296.61898025798695,0 days 01:01:46.479019440,0 days 00:27:22.812813738,0 days 01:00:00
228,A,cooling_medical,2018-02-07 08:15:00+01:00,1723.4528629610752,0 days 00:30:32.868968385,1 days 10:28:08.606133199,0 days 01:00:00
229,A,ceremony,2018-02-07 17:15:00+01:00,3632.28954365433,0 days 06:12:02.529315025,0 days 01:48:58.121178577,0 days 01:00:00
230,A,household,2018-02-08 12:15:00+01:00,2155.2770983255095,0 days 20:37:03.935099197,8 days 23:31:39.755397183,0 days 01:00:00
231,A,lighting_construction,2018-02-08 17:45:00+01:00,1535.0888079707772,0 days 04:55:24.755247364,0 days 03:39:17.904068319,0 days 01:00:00
232,A,boat_fishing,2018-02-08 17:45:00+01:00,408.04708767351525,0 days 00:09:47.250642376,0 days 00:22:25.210179145,0 days 01:00:00
233,A,boat_fishing,2018-02-09 16:00:00+01:00,2117.721842160212,0 days 00:11:17.516286218,0 days 01:56:21.500578550,0 days 01:00:00
234,A,cooling_medical,2018-02-09 08:15:00+01:00,3370.241391347156,0 days 00:11:13.658394321,2 days 19:24:17.380176994,0 days 01:00:00
235,A,welding,2018-02-09 09:30:00+01:00,2530.625398606799,0 days 00:49:43.796047404,0 days 06:19:35.628587461,0 days 01:00:00
236,A,cooling_food,2018-02-09 07:30:00+01:00,1529.6000067601094,0 days 00:47:01.886815240,0 days 15:17:45.600243363,0 days 01:00:00
237,A,boat_fishing,2018-02-09 17:30:00+01:00,527.6627864096284,0 days 00:08:38.259612481,0 days 00:28:59.547647503,0 days 01:00:00
238,A,powertool,2018-02-09 09:45:00+01:00,750.100136638426,0 days 02:06:06.011283038,0 days 01:09:14.400756766,0 days 01:00:00
239,A,welding,2018-02-09 08:45:00+01:00,2335.199935484458,0 days 00:13:21.585812379,0 days 05:50:16.799419359,0 days 01:00:00
240,A,boat_fishing,2018-02-09 19:00:00+01:00,3315.6572975042777,0 days 00:30:24.087118003,0 days 03:02:10.738343421,0 days 01:00:00
241,A,welding,2018-02-10 06:45:00+01:00,2773.573049274463,0 days 01:05:38.865092704,0 days 06:56:02.157443469,0 days 01:00:00
242,A,household,2018-02-10 12:00:00+01:00,768.8569268392527,0 days 08:26:02.921315830,3 days 04:53:08.493662130,0 days 01:00:00
243,A,household,2018-02-10 12:15:00+01:00,1627.9853509558045,0 days 17:40:06.662556584,6 days 18:47:54.726344088,0 days 01:00:00
244,A,cooling_food,2018-02-10 07:45:00+01:00,1654.8392178710778,0 days 00:21:00.337958103,0 days 16:32:54.211843359,0 days 01:00:00
245,A,welding,2018-02-10 08:30:00+01:00,2687.3495581024467,0 days 01:02:59.196149779,0 days 06:43:06.146022921,0 days 01:00:00
246,A,evbs_fire,2018-02-10 12:15:00+01:00,2154.4791061418637,0 days 00:07:28.724616022,0 days 01:57:31.022529192,0 days 01:00:00
247,A,household,2018-02-10 11:45:00+01:00,1170.3845187075808,1 days 03:33:06.191938,4 days 21:02:18.426734728,0 days 01:00:00
248,A,cooling_food,2018-02-10 09:30:00+01:00,1924.2101879467425,0 days 00:20:13.544155464,0 days 19:14:31.566766081,0 days 01:00:00
249,A,household,2018-02-11 11:15:00+01:00,1484.61528423626,0 days 23:50:21.867274489,6 days 04:27:41.502325053,0 days 01:00:00
250,A,household,2018-02-11 12:30:00+01:00,1163.1310123139729,0 days 19:44:37.667154138,4 days 20:18:47.164433029,0 days 01:00:00
251,A,milling,2018-02-11 09:30:00+01:00,3557.857099040138,0 days 00:09:56.961998485,0 days 04:44:37.714075393,0 days 01:00:00
252,A,milling,2018-02-12 09:45:00+01:00,4854.104802003149,0 days 00:18:11.107418328,0 days 06:28:19.703049614,0 days 01:00:00
253,A,cooling_food,2018-02-12 09:00:00+01:00,1572.0712492904008,0 days 00:05:53.286665427,0 days 15:43:14.564974454,0 days 01:00:00
254,A,boat_fishing,2018-02-12 18:45:00+01:00,2130.7362490028268,0 days 00:14:27.581293993,0 days 01:57:04.405216492,0 days 01:00:00
255,A,powertool,2018-02-12 09:15:00+01:00,1330.3660969745888,0 days 01:55:50.646905961,0 days 02:02:48.181460168,0 days 01:00:00
256,A,ceremony,2018-02-12 18:00:00+01:00,1356.4500223089153,0 days 06:04:42.317858715,0 days 00:40:41.610040154,0 days 01:00:00
257,A,cooling_food,2018-02-12 08:00:00+01:00,1197.1843423206274,0 days 00:36:47.814340309,0 days 11:58:18.636323541,0 days 01:00:00
258,A,welding,2018-02-13 10:00:00+01:00,2757.809115964667,0 days 00:46:25.987476334,0 days 06:53:40.282043683,0 days 01:00:00
259,A,ceremony,2018-02-13 19:00:00+01:00,4192.306796579669,0 days 02:47:54.259639954,0 days 02:05:46.152233844,0 days 01:00:00
260,A,cooling_food,2018-02-13 08:30:00+01:00,1781.6817907480786,0 days 00:40:51.026388038,0 days 17:49:00.544466931,0 days 01:00:00
261,A,household,2018-02-13 11:00:00+01:00,967.2607668779838,0 days 11:38:42.234527947,4 days 00:43:33.876076072,0 days 01:00:00
262,A,powertool,2018-02-13 08:00:00+01:00,560.2376557042286,0 days 02:21:44.150121676,0 days 00:51:42.854708516,0 days 01:00:00
263,A,evbs_fire,2018-02-13 10:30:00+01:00,251.3076333085338,0 days 00:18:53.007990210,0 days 00:13:42.461345373,0 days 01:00:00
264,A,milling,2018-02-13 10:00:00+01:00,5223.484171437696,0 days 00:03:02.534492408,0 days 06:57:52.724022901,0 days 01:00:00
265,A,welding,2018-02-14 08:45:00+01:00,2254.1470694307654,0 days 00:44:51.172172160,0 days 05:38:07.323624877,0 days 01:00:00
266,A,welding,2018-02-14 09:15:00+01:00,2062.8773143199255,0 days 00:37:48.921151832,0 days 05:09:25.895828880,0 days 01:00:00
267,A,household,2018-02-14 13:00:00+01:00,1697.2442934621522,0 days 11:28:47.709249783,7 days 01:43:27.945646374,0 days 01:00:00
268,A,boat_fishing,2018-02-14 18:30:00+01:00,3175.4974085669105,0 days 00:25:32.322386247,0 days 02:54:28.672775496,0 days 01:00:00
269,A,cooling_food,2018-02-14 08:30:00+01:00,1757.3185361100193,0 days 00:15:40.967102545,0 days 17:34:23.467299959,0 days 01:00:00
270,A,ceremony,2018-02-14 18:45:00+01:00,1598.1405818356857,0 days 09:57:11.889418964,0 days 00:47:56.653047304,0 days 01:00:00
271,A,lighting_search,2018-02-15 21:15:00+01:00,2252.462452262321,0 days 01:00:11.610277876,1 days 02:48:54.105096956,0 days 01:00:00
272,A,welding,2018-02-15 08:15:00+01:00,2667.1899190241493,0 days 00:16:49.358755228,0 days 06:40:04.709271216,0 days 01:00:00
273,A,powertool,2018-02-15 09:45:00+01:00,853.1276486833783,0 days 01:33:55.449592149,0 days 01:18:45.014669632,0 days 01:00:00
274,A,lighting_search,2018-02-15 19:30:00+01:00,2823.496155541678,0 days 01:01:58.633859654,1 days 09:36:46.978094642,0 days 01:00:00
275,A,cooling_medical,2018-02-15 06:45:00+01:00,1131.1057011922392,0 days 00:05:43.560762126,0 days 22:37:19.610485842,0 days 01:00:00
276,A,cooling_food,2018-02-16 05:30:00+01:00,2795.7249145889077,0 days 00:55:32.240141324,1 days 03:57:26.096925200,0 days 01:00:00
277,A,cooling_food,2018-02-16 07:00:00+01:00,1851.8123258119988,0 days 00:10:56.930947330,0 days 18:31:05.243729232,0 days 01:00:00
278,A,welding,2018-02-16 10:00:00+01:00,2237.7981179563008,0 days 00:24:05.322384014,0 days 05:35:40.183061607,0 days 01:00:00
279,A,household,2018-02-17 11:00:00+01:00,848.9234583998384,0 days 13:17:45.411124228,3 days 12:53:32.445023942,0 days 01:00:00
280,A,milling,2018-02-17 09:30:00+01:00,5163.280924196092,0 days 00:16:12.606878992,0 days 06:53:03.748436142,0 days 01:00:00
281,A,welding,2018-02-18 11:15:00+01:00,1763.106180196222,0 days 02:25:40.813992750,0 days 04:24:27.955621767,0 days 01:00:00
282,A,cooling_medical,2018-02-18 09:15:00+01:00,2045.0062552860531,0 days 00:40:15.577399786,1 days 16:54:00.450380595,0 days 01:00:00
283,A,milling,2018-02-18 07:45:00+01:00,5531.1706042941505,0 days 00:06:52.200487576,0 days 07:22:29.618900612,0 days 01:00:00
284,A,cooling_food,2018-02-18 07:00:00+01:00,1599.672020400969,0 days 01:05:54.221206588,0 days 15:59:48.192734436,0 days 01:00:00
285,A,milling,2018-02-19 05:45:00+01:00,4122.493639465082,0 days 01:30:17.354555427,0 days 05:29:47.969469430,0 days 01:00:00
286,A,welding,2018-02-19 09:00:00+01:00,2915.4458658771405,0 days 00:43:32.254387514,0 days 07:17:19.012792894,0 days 01:00:00
287,A,powertool,2018-02-19 10:00:00+01:00,1100.1641937439056,0 days 02:26:48.658459963,0 days 01:41:33.217073044,0 days 01:00:00
288,A,boat_fishing,2018-02-19 17:00:00+01:00,1082.2787114768219,0 days 00:34:08.073664179,0 days 00:59:27.951796078,0 days 01:00:00
289,A,milling,2018-02-20 10:00:00+01:00,4243.478745236267,0 days 01:03:39.213769114,0 days 05:39:28.697977134,0 days 01:00:00
290,A,household,2018-02-20 12:30:00+01:00,3094.8204199194715,1 days 00:34:33.569574582,12 days 21:28:55.351171009,0 days 01:00:00
291,A,cooling_food,2018-02-20 07:45:00+01:00,2469.9217498037383,0 days 00:06:42.012127731,1 days 00:41:57.182992933,0 days 01:00:00
292,A,household,2018-02-20 13:00:00+01:00,2028.818946282277,2 days 18:17:08.239898734,8 days 10:52:54.820661620,0 days 01:00:00
293,A,boat_fishing,2018-02-20 16:30:00+01:00,1186.232624781524,0 days 00:06:35.628565244,0 days 01:05:10.657004773,0 days 01:00:00
294,A,household,2018-02-20 12:15:00+01:00,1518.0445968323595,1 days 18:08:39.111105598,6 days 07:48:16.054859649,0 days 01:00:00
295,A,welding,2018-02-20 07:45:00+01:00,2456.5177418438775,0 days 00:06:55.725162710,0 days 06:08:28.659676596,0 days 01:00:00
296,A,milling,2018-02-21 08:45:00+01:00,4745.756635185769,0 days 00:11:07.183781001,0 days 06:19:39.631848891,0 days 01:00:00
297,A,evbs_water,2018-02-21 08:45:00+01:00,750.1941173250295,0 days 00:18:41.635663668,0 days 06:49:11.807476093,0 days 01:00:00
298,A,welding,2018-02-21 09:00:00+01:00,3281.038490874399,0 days 00:15:39.505884782,0 days 08:12:09.346417869,0 days 01:00:00
299,A,cooling_food,2018-02-21 08:30:00+01:00,2772.282332346739,0 days 00:33:41.306279061,1 days 03:43:22.163964481,0 days 01:00:00
300,A,boat_fishing,2018-02-21 17:30:00+01:00,1873.8417617885964,0 days 00:50:14.718633136,0 days 01:42:57.500313588,0 days 01:00:00
301,A,cooling_food,2018-02-22 08:15:00+01:00,1340.6755385225863,0 days 00:29:35.930012632,0 days 13:24:24.319386813,0 days 01:00:00
302,A,ceremony,2018-02-22 16:00:00+01:00,3478.086823560837,0 days 09:26:20.480168324,0 days 01:44:20.556282408,0 days 01:00:00
303,A,welding,2018-02-22 08:00:00+01:00,2869.4014328207018,0 days 00:56:39.984674704,0 days 07:10:24.612895387,0 days 01:00:00
304,A,welding,2018-02-23 08:45:00+01:00,2168.1116688543702,0 days 00:02:12.462782377,0 days 05:25:13.005019689,0 days 01:00:00
305,A,household,2018-02-23 11:15:00+01:00,1404.9102284158728,0 days 12:05:00.148089487,5 days 20:29:27.682229713,0 days 01:00:00
306,A,boat_fishing,2018-02-23 18:30:00+01:00,1318.7057156867172,0 days 00:36:07.828343582,0 days 01:12:27.381480285,0 days 01:00:00
307,A,lighting_search,2018-02-23 18:30:00+01:00,2332.9252534859056,0 days 01:33:48.562507756,1 days 03:46:22.510863681,0 days 01:00:00
308,A,cooling_medical,2018-02-23 07:00:00+01:00,2049.194370472305,0 days 00:54:51.785727260,1 days 16:59:01.994674005,0 days 01:00:00
309,A,powertool,2018-02-23 07:45:00+01:00,696.7573331368939,0 days 02:14:55.372339957,0 days 01:04:18.963691219,0 days 01:00:00
310,A,welding,2018-02-24 08:45:00+01:00,1881.8001048285828,0 days 00:22:02.930048256,0 days 04:42:16.200943455,0 days 01:00:00
311,A,milling,2018-02-24 07:30:00+01:00,6244.247546369305,0 days 00:09:43.262865212,0 days 08:19:32.388222572,0 days 01:00:00
312,A,evbs_water,2018-02-24 07:15:00+01:00,723.7501820547873,0 days 00:16:04.073342592,0 days 06:34:46.369594520,0 days 01:00:00
313,A,milling,2018-02-24 08:30:00+01:00,5264.196628496808,0 days 00:37:31.135009893,0 days 07:01:08.143816785,0 days 01:00:00
314,A,cooling_food,2018-02-24 08:15:00+01:00,1538.3935777564786,0 days 00:11:11.431425541,0 days 15:23:02.168799234,0 days 01:00:00
315,A,cooling_food,2018-02-24 08:00:00+01:00,1623.081953971451,0 days 01:24:44.355826339,0 days 16:13:50.950342974,0 days 01:00:00
316,A,cooling_food,2018-02-24 08:30:00+01:00,2199.04706992387,0 days 00:24:27.848657322,0 days 21:59:25.694517260,0 days 01:00:00
317,A,cooling_food,2018-02-24 06:00:00+01:00,3174.4886268463956,0 days 01:22:28.282232985,1 days 07:44:41.590566470,0 days 01:00:00
318,A,cooling_food,2018-02-25 08:15:00+01:00,2480.315733534975,0 days 00:42:03.165258132,1 days 00:48:11.366407260,0 days 01:00:00
319,A,cooling_food,2018-02-25 07:30:00+01:00,1156.8319644510746,0 days 00:08:39.395653043,0 days 11:34:05.950720239,0 days 01:00:00
320,A,boat_fishing,2018-02-25 15:45:00+01:00,1379.9831094186723,0 days 00:40:16.535723764,0 days 01:15:49.394866215,0 days 01:00:00
321,A,milling,2018-02-25 07:30:00+01:00,5541.447084449459,0 days 00:19:04.164722695,0 days 07:23:18.946005356,0 days 01:00:00
322,A,boat_fishing,2018-02-25 19:15:00+01:00,1460.6938448526962,0 days 00:48:04.218938499,0 days 01:20:15.474213801,0 days 01:00:00
323,A,welding,2018-02-25 09:30:00+01:00,1936.3649425851324,0 days 01:05:18.098417400,0 days 04:50:27.284483266,0 days 01:00:00
324,A,milling,2018-02-25 09:15:00+01:00,7229.078587785622,0 days 00:33:30.220816633,0 days 09:38:19.577221371,0 days 01:00:00
325,A,welding,2018-02-26 09:30:00+01:00,2436.7936698982553,0 days 00:08:58.609061412,0 days 06:05:31.143029085,0 days 01:00:00
326,A,boat_fishing,2018-02-26 20:00:00+01:00,5079.502301459978,0 days 00:17:35.994191690,0 days 04:39:05.611982835,0 days 01:00:00
327,A,lighting_construction,2018-02-27 17:30:00+01:00,1762.8188790954707,0 days 05:40:17.061898076,0 days 04:11:49.876106532,0 days 01:00:00
328,A,boat_fishing,2018-02-27 17:45:00+01:00,147.77915876995286,0 days 00:37:37.131815391,0 days 00:08:07.184039899,0 days 01:00:00
329,A,milling,2018-02-27 08:00:00+01:00,4126.104904234798,0 days 00:22:30.729428011,0 days 05:30:05.303540325,0 days 01:00:00
330,A,boat_fishing,2018-02-27 18:30:00+01:00,3938.3732932520106,0 days 00:54:45.010378443,0 days 03:36:23.648219510,0 days 01:00:00
331,A,powertool,2018-02-27 08:30:00+01:00,797.6886285752494,0 days 01:40:59.164484973,0 days 01:13:37.967789031,0 days 01:00:00
332,A,cooling_food,2018-02-28 07:00:00+01:00,2113.6010640037202,0 days 00:23:24.187416475,0 days 21:08:09.638304133,0 days 01:00:00
333,A,evbs_fire,2018-02-28 11:15:00+01:00,413.15031549141383,0 days 00:12:49.794999976,0 days 00:22:32.128305243,0 days 01:00:00
334,A,milling,2018-02-28 06:00:00+01:00,6251.503093408638,0 days 00:21:20.830940866,0 days 08:20:07.214848360,0 days 01:00:00
335,A,lighting_search,2018-02-28 19:45:00+01:00,2724.269246068255,0 days 01:33:30.113650382,1 days 08:25:54.396260068,0 days 01:00:00
336,A,welding,2018-02-28 09:15:00+01:00,2102.292732979723,0 days 00:28:43.884837098,0 days 05:15:20.634596816,0 days 01:00:00
337,A,evbs_water,2018-03-01 08:30:00+01:00,287.8740413259448,0 days 00:13:43.110194228,0 days 02:37:01.332261577,0 days 01:00:00
338,A,welding,2018-03-01 08:15:00+01:00,2366.5968366452057,0 days 00:10:36.910933492,0 days 05:54:59.371529806,0 days 01:00:00
339,A,welding,2018-03-01 09:45:00+01:00,2138.5514128209406,0 days 00:16:49.223137630,0 days 05:20:46.962715387,0 days 01:00:00
340,A,boat_fishing,2018-03-01 16:00:00+01:00,1369.0855782080698,0 days 02:38:42.047537323,0 days 01:15:13.468939146,0 days 01:00:00
341,A,boat_fishing,2018-03-01 17:30:00+01:00,641.5341808296096,0 days 00:46:16.418682476,0 days 00:35:14.947848888,0 days 01:00:00
342,A,welding,2018-03-01 08:30:00+01:00,2537.5677929086637,0 days 00:41:02.544426207,0 days 06:20:38.110136179,0 days 01:00:00
343,A,lighting_search,2018-03-01 21:00:00+01:00,2510.899163206388,0 days 01:37:31.619201736,1 days 05:53:29.964137416,0 days 01:00:00
344,A,cooling_food,2018-03-01 08:00:00+01:00,2236.8402976694083,0 days 00:28:48.033346756,0 days 22:22:06.250716098,0 days 01:00:00
345,A,powertool,2018-03-01 09:00:00+01:00,567.7544324313982,0 days 01:13:44.988962995,0 days 00:52:24.486087313,0 days 01:00:00
346,A,milling,2018-03-02 08:30:00+01:00,7752.4535123159785,0 days 00:06:40.818137914,0 days 10:20:11.776859116,0 days 01:00:00
