,time_req,step_req,time_dep,step_dep,time_active,time_idle,time_rental,steps_rental,time_return,step_return,time_recharge,time_blocked,steps_blocked,time_reavail,step_reavail,energy_avail,energy_req,soc_return,primary_commodity,secondary_commodity,process_obj,status,usecase_idx,usecase_name,num_resources,energy_req_pc
65,2018-01-09 19:00:00+01:00,844,2018-01-09 19:00:00+01:00,844,0 days 12:51:25.714285714,0 days 01:35:19.918001302,0 days 14:26:45.632287016,58,2018-01-10 09:30:00+01:00,902,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-01-10 11:30:00+01:00,910,6000.0,5400.0,0.1,"['brs7', 'brs2']",,<commodity_des.RentalProcess object at 0x285f1b2d0>,sucess,0,lighting_construction,2,2700.0
66,2018-01-09 20:00:00+01:00,848,,,0 days 07:34:43.607902137,0 days 01:26:18.544835691,0 days 09:01:02.152737828,37,,,0 days 01:46:22.130503424,0 days 01:46:22.130503424,8,,,18000.0,15157.559945631501,0.1579133363538054,,,<commodity_des.RentalProcess object at 0x285f1ba50>,failure - primary,10,ceremony,6,2526.2599909385835
67,2018-01-10 07:30:00+01:00,894,2018-01-10 07:30:00+01:00,894,1 days 07:34:03.926744306,0 days 01:02:20.767612113,1 days 08:36:24.694356419,131,2018-01-11 16:15:00+01:00,1025,0 days 01:41:01.009426362,0 days 01:41:01.009426362,7,2018-01-11 18:00:00+01:00,1032,3000.0,2399.1495646020485,0.20028347846598382,['brs4'],,<commodity_des.RentalProcess object at 0x285f223d0>,sucess,2,cooling_medical,1,2399.1495646020485
68,2018-01-10 07:45:00+01:00,895,,,0 days 05:50:16.216216216,0 days 01:07:25.130459924,0 days 06:57:41.346676140,28,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,12000.0,10800.0,0.1,,,<commodity_des.RentalProcess object at 0x285f214d0>,failure - primary,7,cocoa,4,2700.0
69,2018-01-10 08:30:00+01:00,898,,,0 days 10:47:15.963242780,0 days 01:19:04.323710431,0 days 12:06:20.286953211,49,,,0 days 01:53:33.326884698,0 days 01:53:33.326884698,8,,,9000.0,8090.825675578899,0.10101936938012236,,,<commodity_des.RentalProcess object at 0x285f22010>,failure - primary,6,milling,3,2696.941891859633
70,2018-01-10 09:00:00+01:00,900,2018-01-10 09:00:00+01:00,900,1 days 11:31:34.736842106,0 days 02:07:20.092312052,1 days 13:38:54.829154158,151,2018-01-11 22:45:00+01:00,1051,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-01-12 00:45:00+01:00,1059,3000.0,2700.0,0.1,['brs3'],,<commodity_des.RentalProcess object at 0x285f20d50>,sucess,2,cooling_medical,1,2700.0
71,2018-01-10 10:30:00+01:00,906,,,1 days 11:03:34.819032801,0 days 00:53:25.312564510,1 days 11:57:00.131597311,144,,,0 days 01:50:42.885212251,0 days 01:50:42.885212251,8,,,3000.0,2629.4753965166797,0.12350820116110688,,,<commodity_des.RentalProcess object at 0x285f21c50>,failure - primary,3,cooling_food,1,2629.4753965166797
72,2018-01-10 13:30:00+01:00,918,2018-01-10 13:30:00+01:00,918,0 days 03:28:32.196542023,0 days 01:20:34.042676614,0 days 04:49:06.239218637,20,2018-01-10 18:30:00+01:00,938,0 days 02:16:03.677604625,0 days 02:16:03.677604625,10,2018-01-10 21:00:00+01:00,948,28050.0,2369.7341935651307,0.2100886021449564,['brs2'],['bev2'],<commodity_des.RentalProcess object at 0x2854a4ad0>,sucess,-1,rex_bev,1,2369.7341935651307
73,2018-01-10 17:45:00+01:00,935,,,0 days 07:16:13.107263685,0 days 02:23:21.555256650,0 days 09:39:34.662520335,39,,,0 days 01:42:02.364272208,0 days 01:42:02.364272208,7,,,18000.0,14540.615146491868,0.19218804741711853,,,<commodity_des.RentalProcess object at 0x285f21110>,failure - primary,10,ceremony,6,2423.4358577486446
74,2018-01-10 19:45:00+01:00,943,2018-01-10 19:45:00+01:00,943,1 days 08:08:34.285714285,0 days 01:18:31.063812123,1 days 09:27:05.349526408,134,2018-01-12 05:15:00+01:00,1077,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-01-12 07:15:00+01:00,1085,3000.0,2700.0,0.1,['brs8'],,<commodity_des.RentalProcess object at 0x285f21890>,sucess,1,lighting_search,1,2700.0
75,2018-01-11 08:15:00+01:00,993,2018-01-11 08:15:00+01:00,993,0 days 03:55:47.896558611,0 days 01:42:07.505993487,0 days 05:37:55.402552098,23,2018-01-11 14:00:00+01:00,1016,0 days 02:21:01.660621179,0 days 02:21:01.660621179,10,2018-01-11 16:30:00+01:00,1026,30600.0,4912.464082851666,0.18125598619138905,"['brs5', 'brs2']",['bev1'],<commodity_des.RentalProcess object at 0x2854a5d90>,sucess,-1,rex_bev,2,2456.232041425833
76,2018-01-11 08:15:00+01:00,993,2018-01-11 08:15:00+01:00,993,1 days 12:00:00,0 days 01:36:18.663094306,1 days 13:36:18.663094306,151,2018-01-12 22:00:00+01:00,1144,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-01-13 00:00:00+01:00,1152,3000.0,2700.0,0.1,['brs0'],,<commodity_des.RentalProcess object at 0x285f23e10>,sucess,3,cooling_food,1,2700.0
77,2018-01-11 08:45:00+01:00,995,2018-01-11 08:45:00+01:00,995,1 days 10:31:42.669180948,0 days 01:34:14.820265279,1 days 12:05:57.489446227,145,2018-01-12 21:00:00+01:00,1140,0 days 01:50:29.475689650,0 days 01:50:29.475689650,8,2018-01-12 23:00:00+01:00,1148,3000.0,2624.1674604866735,0.12527751317110886,['brs7'],,<commodity_des.RentalProcess object at 0x285f23a50>,sucess,2,cooling_medical,1,2624.1674604866735
78,2018-01-11 09:30:00+01:00,998,,,0 days 06:30:24.184379718,0 days 01:01:05.439796928,0 days 07:31:29.624176646,31,,,0 days 01:49:35.209650446,0 days 01:49:35.209650446,8,,,3000.0,2602.687153302006,0.13243761556599784,,,<commodity_des.RentalProcess object at 0x285f23690>,failure - primary,9,welding,1,2602.687153302006
79,2018-01-11 12:45:00+01:00,1011,,,10 days 05:18:49.462320531,0 days 01:44:49.765848277,10 days 07:03:39.228168808,989,,,0 days 01:43:17.399735583,0 days 01:43:17.399735583,7,,,3000.0,2453.1373953348116,0.1822875348883961,,,<commodity_des.RentalProcess object at 0x285f232d0>,failure - primary,11,household,1,2453.1373953348116
80,2018-01-11 12:45:00+01:00,1011,,,11 days 06:00:00,0 days 01:20:46.718583133,11 days 07:20:46.718583133,1086,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x285f22b50>,failure - primary,11,household,1,2700.0
81,2018-01-11 13:00:00+01:00,1012,,,11 days 04:02:16.901194873,0 days 03:08:04.275055086,11 days 07:10:21.176249959,1085,,,0 days 01:52:51.487025930,0 days 01:52:51.487025930,8,,,3000.0,2680.38028109687,0.10653990630104339,,,<commodity_des.RentalProcess object at 0x285f22f10>,failure - primary,11,household,1,2680.38028109687
82,2018-01-11 16:15:00+01:00,1025,,,0 days 07:43:43.411505728,0 days 01:46:06.261680982,0 days 09:29:49.673186710,38,,,0 days 01:48:28.400352217,0 days 01:48:28.400352217,8,,,18000.0,15457.450836515425,0.14125273130469865,,,<commodity_des.RentalProcess object at 0x285f22790>,failure - primary,10,ceremony,6,2576.241806085904
83,2018-01-12 08:15:00+01:00,1089,2018-01-12 08:15:00+01:00,1089,0 days 10:14:02.201843076,0 days 01:42:47.848549968,0 days 11:56:50.050393044,48,2018-01-12 20:15:00+01:00,1137,0 days 01:47:43.544182995,0 days 01:47:43.544182995,8,2018-01-12 22:15:00+01:00,1145,9000.0,7675.458717307509,0.147171253632499,"['brs4', 'brs3', 'brs8']",,<commodity_des.RentalProcess object at 0x285f2cd50>,sucess,6,milling,3,2558.486239102503
84,2018-01-12 08:30:00+01:00,1090,2018-01-12 08:30:00+01:00,1090,0 days 06:45:00,0 days 01:27:52.576723396,0 days 08:12:52.576723396,33,2018-01-12 16:45:00+01:00,1123,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-01-12 18:45:00+01:00,1131,3000.0,2700.0,0.1,['brs2'],,<commodity_des.RentalProcess object at 0x285f2c990>,sucess,9,welding,1,2700.0
85,2018-01-12 08:45:00+01:00,1091,2018-01-12 08:45:00+01:00,1091,1 days 10:19:38.378842528,0 days 00:59:50.971918830,1 days 11:19:29.350761358,142,2018-01-13 20:15:00+01:00,1233,0 days 01:48:24.125202237,0 days 01:48:24.125202237,8,2018-01-13 22:15:00+01:00,1241,3000.0,2574.5495592193156,0.14181681359356146,['brs5'],,<commodity_des.RentalProcess object at 0x285f2d110>,sucess,3,cooling_food,1,2574.5495592193156
86,2018-01-12 19:00:00+01:00,1132,2018-01-12 19:00:00+01:00,1132,1 days 06:22:21.768323397,0 days 02:41:32.655139980,1 days 09:03:54.423463377,133,2018-01-14 04:15:00+01:00,1265,0 days 01:47:25.409501167,0 days 01:47:25.409501167,8,2018-01-14 06:15:00+01:00,1273,3000.0,2551.307927545937,0.14956402415135422,['brs2'],,<commodity_des.RentalProcess object at 0x285f2c5d0>,sucess,1,lighting_search,1,2551.307927545937
87,2018-01-12 19:45:00+01:00,1135,,,0 days 12:45:47.331214902,0 days 00:54:20.241928216,0 days 13:40:07.573143118,55,,,0 days 01:52:51.185652722,0 days 01:52:51.185652722,8,,,6000.0,5360.5219750719125,0.10657967082134788,,,<commodity_des.RentalProcess object at 0x285f2c210>,failure - primary,0,lighting_construction,2,2680.2609875359562
88,2018-01-13 07:15:00+01:00,1181,2018-01-13 07:15:00+01:00,1181,1 days 12:00:00,0 days 00:47:05.070022515,1 days 12:47:05.070022515,148,2018-01-14 20:15:00+01:00,1329,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-01-14 22:15:00+01:00,1337,3000.0,2700.0,0.1,['brs0'],,<commodity_des.RentalProcess object at 0x285f2dc50>,sucess,3,cooling_food,1,2700.0
89,2018-01-13 11:45:00+01:00,1199,2018-01-13 11:45:00+01:00,1199,11 days 06:00:00,0 days 02:09:38.834091126,11 days 08:09:38.834091126,1089,2018-01-24 20:00:00+01:00,2288,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-01-24 22:00:00+01:00,2296,3000.0,2700.0,0.1,['brs7'],,<commodity_des.RentalProcess object at 0x285f2d4d0>,sucess,11,household,1,2700.0
90,2018-01-13 12:00:00+01:00,1200,2018-01-13 12:00:00+01:00,1200,0 days 02:10:26.528650287,0 days 01:14:15.992468167,0 days 03:24:42.521118454,14,2018-01-13 15:30:00+01:00,1214,0 days 01:40:41.530887940,0 days 01:40:41.530887940,7,2018-01-13 17:15:00+01:00,1221,3000.0,2391.4393098097207,0.20285356339675975,['brs8'],,<commodity_des.RentalProcess object at 0x285f2e010>,sucess,5,evbs_fire,1,2391.4393098097207
91,2018-01-13 18:00:00+01:00,1224,2018-01-13 18:00:00+01:00,1224,0 days 11:12:25.645660639,0 days 01:53:36.038057164,0 days 13:06:01.683717803,53,2018-01-14 07:15:00+01:00,1277,0 days 01:39:05.674097358,0 days 01:39:05.674097358,7,2018-01-14 09:00:00+01:00,1284,6000.0,4706.99199374122,0.2155013343764633,"['brs3', 'brs8']",,<commodity_des.RentalProcess object at 0x285f2d890>,sucess,0,lighting_construction,2,2353.49599687061
92,2018-01-14 08:15:00+01:00,1281,2018-01-14 08:15:00+01:00,1281,0 days 06:39:39.505393652,0 days 01:18:07.950462217,0 days 07:57:47.455855869,32,2018-01-14 16:15:00+01:00,1313,0 days 01:52:11.089233307,0 days 01:52:11.089233307,8,2018-01-14 18:15:00+01:00,1321,3000.0,2664.3894881834203,0.11187017060552662,['brs2'],,<commodity_des.RentalProcess object at 0x285f2e790>,sucess,9,welding,1,2664.3894881834203
93,2018-01-14 11:15:00+01:00,1293,2018-01-14 11:15:00+01:00,1293,8 days 05:10:55.005698211,0 days 01:14:14.093952608,8 days 06:25:09.099650819,794,2018-01-22 17:45:00+01:00,2087,0 days 01:23:01.438636477,0 days 01:23:01.438636477,6,2018-01-22 19:15:00+01:00,2093,3000.0,1971.8194602728065,0.3427268465757312,['brs8'],,<commodity_des.RentalProcess object at 0x285f2ef10>,sucess,11,household,1,1971.8194602728065
94,2018-01-14 17:45:00+01:00,1319,,,0 days 11:05:22.249589989,0 days 02:25:25.318287462,0 days 13:30:47.567877451,55,,,0 days 01:38:03.278886946,0 days 01:38:03.278886946,7,,,6000.0,4657.59578549872,0.2237340357502133,,,<commodity_des.RentalProcess object at 0x285f2eb50>,failure - primary,0,lighting_construction,2,2328.79789274936
95,2018-01-14 17:45:00+01:00,1319,,,0 days 06:05:44.227513611,0 days 00:39:18.774230875,0 days 06:45:03.001744486,28,,,0 days 01:25:33.152634764,0 days 01:25:33.152634764,6,,,18000.0,12191.237507562506,0.3227090273576386,,,<commodity_des.RentalProcess object at 0x285f2e3d0>,failure - primary,10,ceremony,6,2031.8729179270842
96,2018-01-14 21:30:00+01:00,1334,2018-01-14 21:30:00+01:00,1334,0 days 03:36:29.050613283,0 days 01:39:36.788479682,0 days 05:16:05.839092965,22,2018-01-15 03:00:00+01:00,1356,0 days 02:21:14.804662863,0 days 02:21:14.804662863,10,2018-01-15 05:30:00+01:00,1366,28050.0,2460.047464637118,0.17998417845429393,['brs2'],['bev3'],<commodity_des.RentalProcess object at 0x2854ad9d0>,sucess,-1,rex_bev,1,2460.047464637118
97,2018-01-15 07:45:00+01:00,1375,2018-01-15 07:45:00+01:00,1375,1 days 04:23:32.735900047,0 days 01:46:51.988168509,1 days 06:10:24.724068556,121,2018-01-16 14:00:00+01:00,1496,0 days 01:29:39.617678950,0 days 01:29:39.617678950,6,2018-01-16 15:30:00+01:00,1502,3000.0,2129.431997917655,0.29018933402744834,['brs2'],,<commodity_des.RentalProcess object at 0x285f2fa50>,sucess,3,cooling_food,1,2129.431997917655
98,2018-01-15 07:45:00+01:00,1375,2018-01-15 07:45:00+01:00,1375,0 days 03:35:22.293474889,0 days 01:03:56.427833113,0 days 04:39:18.721308002,19,2018-01-15 12:30:00+01:00,1394,0 days 02:20:31.248461212,0 days 02:20:31.248461212,10,2018-01-15 15:00:00+01:00,1404,28050.0,2447.4040672135598,0.18419864426214672,['brs0'],['bev4'],<commodity_des.RentalProcess object at 0x2854b1610>,sucess,-1,rex_bev,1,2447.4040672135598
99,2018-01-15 08:00:00+01:00,1376,2018-01-15 08:00:00+01:00,1376,0 days 10:13:02.875714777,0 days 01:52:23.543035485,0 days 12:05:26.418750262,49,2018-01-15 20:15:00+01:00,1425,0 days 01:47:33.136090310,0 days 01:47:33.136090310,8,2018-01-15 22:15:00+01:00,1433,9000.0,7663.099107245229,0.14854454363941905,"['brs4', 'brs5', 'brs3']",,<commodity_des.RentalProcess object at 0x285f2f2d0>,sucess,6,milling,3,2554.366369081743
100,2018-01-15 08:00:00+01:00,1376,,,1 days 11:21:11.791726405,0 days 01:05:15.442773738,1 days 12:26:27.234500143,146,,,0 days 01:51:38.515354020,0 days 01:51:38.515354020,8,,,3000.0,2651.49566096676,0.11616811301107986,,,<commodity_des.RentalProcess object at 0x285f385d0>,failure - primary,3,cooling_food,1,2651.49566096676
101,2018-01-15 08:30:00+01:00,1378,,,1 days 11:31:34.736842106,0 days 01:13:24.325678124,1 days 12:44:59.062520230,147,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x285f2f690>,failure - primary,2,cooling_medical,1,2700.0
102,2018-01-15 12:15:00+01:00,1393,,,10 days 07:10:24.949633814,0 days 01:37:55.888526391,10 days 08:48:20.838160205,996,,,0 days 01:44:04.385611464,0 days 01:44:04.385611464,7,,,3000.0,2471.735971205036,0.17608800959832124,,,<commodity_des.RentalProcess object at 0x285f38210>,failure - primary,11,household,1,2471.735971205036
103,2018-01-15 18:00:00+01:00,1416,,,0 days 07:32:05.572321587,0 days 01:45:10.148503744,0 days 09:17:15.720825331,38,,,0 days 01:45:45.163116162,0 days 01:45:45.163116162,8,,,18000.0,15069.762400882173,0.1627909777287681,,,<commodity_des.RentalProcess object at 0x285f2fe10>,failure - primary,10,ceremony,6,2511.6270668136954
104,2018-01-16 07:30:00+01:00,1470,2018-01-16 07:30:00+01:00,1470,0 days 05:50:16.216216216,0 days 01:11:48.946906550,0 days 07:02:05.163122766,29,2018-01-16 14:45:00+01:00,1499,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-01-16 16:45:00+01:00,1507,12000.0,10800.0,0.1,"['brs0', 'brs4', 'brs5', 'brs3']",,<commodity_des.RentalProcess object at 0x285f39890>,sucess,7,cocoa,4,2700.0
105,2018-01-16 08:30:00+01:00,1474,,,1 days 10:09:08.280570783,0 days 01:06:32.645190931,1 days 11:15:40.925761714,142,,,0 days 01:47:50.962135304,0 days 01:47:50.962135304,8,,,3000.0,2561.4225118912973,0.14619249603623427,,,<commodity_des.RentalProcess object at 0x285f39110>,failure - primary,3,cooling_food,1,2561.4225118912973
106,2018-01-16 08:30:00+01:00,1474,,,0 days 04:02:07.590514430,0 days 02:11:15.664639635,0 days 06:13:23.255154065,25,,,0 days 01:50:26.620234652,0 days 01:50:26.620234652,8,,,3000.0,2623.0371762163154,0.12565427459456147,,,<commodity_des.RentalProcess object at 0x285f3a010>,failure - primary,8,powertool,1,2623.0371762163154
107,2018-01-16 09:45:00+01:00,1479,,,0 days 06:45:00,0 days 01:24:01.762230344,0 days 08:09:01.762230344,33,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x285f394d0>,failure - primary,9,welding,1,2700.0
108,2018-01-16 12:00:00+01:00,1488,,,10 days 08:59:43.517795625,0 days 01:15:45.951309637,10 days 10:15:29.469105262,1002,,,0 days 01:44:50.410651196,0 days 01:44:50.410651196,7,,,3000.0,2489.9542160989645,0.1700152613003451,,,<commodity_des.RentalProcess object at 0x285f38d50>,failure - primary,11,household,1,2489.9542160989645
109,2018-01-16 17:30:00+01:00,1510,,,0 days 08:06:00,0 days 01:11:17.688611547,0 days 09:17:17.688611547,38,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,18000.0,16200.0,0.1,,,<commodity_des.RentalProcess object at 0x285f39c50>,failure - primary,10,ceremony,6,2700.0
110,2018-01-16 20:30:00+01:00,1522,2018-01-16 20:30:00+01:00,1522,0 days 12:08:59.611159636,0 days 02:01:57.803777940,0 days 14:10:57.414937576,57,2018-01-17 10:45:00+01:00,1579,0 days 01:47:25.837434052,0 days 01:47:25.837434052,8,2018-01-17 12:45:00+01:00,1587,6000.0,5102.954635290771,0.14950756078487143,"['brs5', 'brs3']",,<commodity_des.RentalProcess object at 0x285f38990>,sucess,0,lighting_construction,2,2551.4773176453855
111,2018-01-17 07:15:00+01:00,1565,2018-01-17 07:15:00+01:00,1565,0 days 05:50:16.216216216,0 days 01:00:38.261347653,0 days 06:50:54.477563869,28,2018-01-17 14:15:00+01:00,1593,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-01-17 16:15:00+01:00,1601,12000.0,10800.0,0.1,"['brs2', 'brs0', 'brs4', 'brs1']",,<commodity_des.RentalProcess object at 0x285f3af10>,sucess,7,cocoa,4,2700.0
112,2018-01-17 08:15:00+01:00,1569,,,1 days 00:32:43.636363638,0 days 01:24:35.479353355,1 days 01:57:19.115716993,104,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x285f3a790>,failure - primary,4,evbs_water,1,2700.0
113,2018-01-17 08:15:00+01:00,1569,,,0 days 06:43:19.076514103,0 days 01:27:02.533206114,0 days 08:10:21.609720217,33,,,0 days 01:53:12.723232030,0 days 01:53:12.723232030,8,,,3000.0,2688.786279344896,0.10373790688503481,,,<commodity_des.RentalProcess object at 0x285f3ab50>,failure - primary,9,welding,1,2688.786279344896
114,2018-01-17 08:30:00+01:00,1570,,,1 days 11:02:03.869369519,0 days 00:51:11.275023315,1 days 11:53:15.144392834,144,,,0 days 01:50:38.098387870,0 days 01:50:38.098387870,8,,,3000.0,2627.580611864968,0.12413979604501073,,,<commodity_des.RentalProcess object at 0x285f3a3d0>,failure - primary,3,cooling_food,1,2627.580611864968
115,2018-01-17 13:00:00+01:00,1588,2018-01-17 13:00:00+01:00,1588,0 days 02:16:23.131447607,0 days 01:47:30.646495827,0 days 04:03:53.777943434,17,2018-01-17 17:15:00+01:00,1605,0 days 01:45:16.803222714,0 days 01:45:16.803222714,8,2018-01-17 19:15:00+01:00,1613,3000.0,2500.401275658182,0.16653290811393928,['brs3'],,<commodity_des.RentalProcess object at 0x285f3b2d0>,sucess,5,evbs_fire,1,2500.401275658182
116,2018-01-18 07:00:00+01:00,1660,2018-01-18 07:00:00+01:00,1660,0 days 10:14:21.572019564,0 days 01:30:49.083185120,0 days 11:45:10.655204684,48,2018-01-18 19:00:00+01:00,1708,0 days 01:47:46.942459573,0 days 01:47:46.942459573,8,2018-01-18 21:00:00+01:00,1716,9000.0,7679.494170742277,0.1467228699175248,"['brs4', 'brs1', 'brs3']",,<commodity_des.RentalProcess object at 0x285f3b690>,sucess,6,milling,3,2559.8313902474256
117,2018-01-18 07:00:00+01:00,1660,2018-01-18 07:00:00+01:00,1660,0 days 10:30:31.173492542,0 days 01:37:10.826035834,0 days 12:07:41.999528376,49,2018-01-18 19:15:00+01:00,1709,0 days 01:50:37.047981148,0 days 01:50:37.047981148,8,2018-01-18 21:15:00+01:00,1717,9000.0,7881.494477612821,0.12427839137635312,"['brs9', 'brs2', 'brs0']",,<commodity_des.RentalProcess object at 0x285f3ba50>,sucess,6,milling,3,2627.1648258709406
118,2018-01-18 08:45:00+01:00,1667,,,0 days 05:49:25.678717402,0 days 01:15:42.304709070,0 days 07:05:07.983426472,29,,,0 days 01:53:24.650110035,0 days 01:53:24.650110035,8,,,12000.0,10774.029340887815,0.10216422159268217,,,<commodity_des.RentalProcess object at 0x285f40210>,failure - primary,7,cocoa,4,2693.507335221954
119,2018-01-18 18:45:00+01:00,1707,,,0 days 07:24:02.649659626,0 days 01:40:38.614655938,0 days 09:04:41.264315564,37,,,0 days 01:43:52.198750790,0 days 01:43:52.198750790,7,,,18000.0,14801.472033126956,0.1776959981596136,,,<commodity_des.RentalProcess object at 0x285f3be10>,failure - primary,10,ceremony,6,2466.9120055211592
120,2018-01-19 06:30:00+01:00,1754,2018-01-19 06:30:00+01:00,1754,0 days 05:31:55.258528547,0 days 02:31:09.036429384,0 days 08:03:04.294957931,33,2018-01-19 14:45:00+01:00,1787,0 days 01:47:43.724259265,0 days 01:47:43.724259265,8,2018-01-19 16:45:00+01:00,1795,12000.0,10234.2300771712,0.14714749356906673,"['brs3', 'brs9', 'brs2', 'brs0']",,<commodity_des.RentalProcess object at 0x285f414d0>,sucess,7,cocoa,4,2558.5575192928
121,2018-01-19 06:45:00+01:00,1755,2018-01-19 06:45:00+01:00,1755,0 days 21:37:23.858429131,0 days 02:03:28.189573916,0 days 23:40:52.048003047,95,2018-01-20 06:30:00+01:00,1850,0 days 01:40:08.999598039,0 days 01:40:08.999598039,7,2018-01-20 08:15:00+01:00,1857,3000.0,2378.5623408901165,0.20714588636996115,['brs1'],,<commodity_des.RentalProcess object at 0x285f40d50>,sucess,4,evbs_water,1,2378.5623408901165
