,usecase,timeframe,time_req,distance,consumption,speed,subfleets,dtime_active,energy_req,dtime_idle,dtime_patience
576,taxi,weekend,2018-02-18 06:45:00+01:00,8.466930568309735,300,28,"['bev', 'icev']",0 days 00:18:08.605358784,2540.0791704929206,0 days 00:32:32.213719611,0 days 01:00:00
577,taxi,weekend,2018-02-18 08:00:00+01:00,5.0341110978509604,300,28,"['bev', 'icev']",0 days 00:10:47.242855437,1510.233329355288,0 days 00:30:08.354824181,0 days 01:00:00
578,goods,weekend,2018-02-18 08:30:00+01:00,5.452748744051212,300,22,"['bev', 'icev']",0 days 00:14:52.267976300,1635.8246232153638,0 days 00:46:37.204341106,0 days 01:00:00
579,taxi,weekend,2018-02-18 08:30:00+01:00,14.079718775523505,300,28,"['bev', 'icev']",0 days 00:30:10.249556853,4223.915632657051,0 days 00:37:31.482457957,0 days 01:00:00
580,taxi,weekend,2018-02-18 10:30:00+01:00,5.721418863019257,300,28,"['bev', 'icev']",0 days 00:12:15.610996674,1716.425658905777,0 days 01:23:07.601591389,0 days 01:00:00
581,taxi,weekend,2018-02-18 13:45:00+01:00,7.105852480050142,300,28,"['bev', 'icev']",0 days 00:15:13.609604577,2131.7557440150426,0 days 00:32:13.625215,0 days 01:00:00
582,taxi,weekend,2018-02-18 13:45:00+01:00,8.224324431565387,300,28,"['bev', 'icev']",0 days 00:17:37.413141201,2467.297329469616,0 days 00:31:44.591644848,0 days 01:00:00
583,taxi,weekend,2018-02-18 14:00:00+01:00,5.493978151297042,300,28,"['bev', 'icev']",0 days 00:11:46.368619450,1648.1934453891126,0 days 01:44:43.993925541,0 days 01:00:00
584,goods,weekday,2018-02-19 06:15:00+01:00,3.089389995329857,300,22,"['bev', 'icev']",0 days 00:08:25.536544692,926.8169985989571,0 days 00:34:21.235953154,0 days 01:00:00
585,goods,weekday,2018-02-19 06:30:00+01:00,8.520280886534806,300,22,"['bev', 'icev']",0 days 00:23:14.227781431,2556.084265960442,0 days 08:23:54.138891667,0 days 01:00:00
586,goods,weekday,2018-02-19 07:00:00+01:00,12.442784838129981,300,22,"['bev', 'icev']",0 days 00:33:56.092064421,3732.8354514389944,0 days 00:32:25.901736478,0 days 01:00:00
587,taxi,weekday,2018-02-19 08:15:00+01:00,7.929126797296464,250,28,"['bev', 'icev']",0 days 00:16:59.459159650,1982.2816993241158,0 days 00:32:48.326298662,0 days 01:00:00
588,taxi,weekday,2018-02-19 10:15:00+01:00,4.637649671865568,250,28,"['bev', 'icev']",0 days 00:09:56.269243526,1159.412417966392,0 days 00:31:06.120594879,0 days 01:00:00
589,taxi,weekday,2018-02-19 11:30:00+01:00,5.511522063017889,250,28,"['bev', 'icev']",0 days 00:11:48.624265244,1377.8805157544723,0 days 00:30:39.426173042,0 days 01:00:00
590,taxi,weekday,2018-02-19 11:45:00+01:00,3.091289877526765,250,28,"['bev', 'icev']",0 days 00:06:37.451555683,772.8224693816913,0 days 00:35:33.537214579,0 days 01:00:00
591,taxi,weekday,2018-02-19 12:30:00+01:00,4.561170418675947,250,28,"['bev', 'icev']",0 days 00:09:46.436196686,1140.2926046689868,0 days 00:31:53.745098750,0 days 01:00:00
592,taxi,weekday,2018-02-19 13:00:00+01:00,4.4066952549624565,250,28,"['bev', 'icev']",0 days 00:09:26.575104211,1101.6738137406142,0 days 00:30:05.452063707,0 days 01:00:00
593,taxi,weekday,2018-02-19 14:00:00+01:00,5.099084581017332,250,28,"['bev', 'icev']",0 days 00:10:55.596588988,1274.771145254333,0 days 00:39:06.284050045,0 days 01:00:00
594,taxi,weekday,2018-02-19 14:30:00+01:00,3.3257666284484677,250,28,"['bev', 'icev']",0 days 00:07:07.598566513,831.4416571121169,0 days 00:33:05.132179987,0 days 01:00:00
595,taxi,weekday,2018-02-19 15:00:00+01:00,9.152503340732693,250,28,"['bev', 'icev']",0 days 00:19:36.750429523,2288.1258351831734,0 days 00:41:27.682446300,0 days 01:00:00
596,goods,weekday,2018-02-19 15:30:00+01:00,5.455501992674389,300,22,"['bev', 'icev']",0 days 00:14:52.718507890,1636.6505978023167,0 days 01:18:15.890984290,0 days 01:00:00
