,timeframe,usecase,time_req,distance,consumption,speed_avg,dtime_idle,dtime_active,energy_req,dtime_patience
167,A,taxi,2018-02-02 08:00:00+01:00,14.241271648507976,300,25,0 days 01:28:37.691782132,0 days 00:34:10.743117384,4272.381494552393,0 days 01:00:00
168,A,taxi,2018-02-03 10:45:00+01:00,32.93966504029665,300,25,0 days 00:58:37.714746860,0 days 01:19:03.311765803,9881.899512088996,0 days 01:00:00
169,A,taxi,2018-02-03 14:15:00+01:00,37.98274274847558,300,25,0 days 02:11:18.942708908,0 days 01:31:09.514955780,11394.822824542674,0 days 01:00:00
170,A,taxi,2018-02-03 13:00:00+01:00,28.574399191870125,300,25,0 days 01:42:25.918223385,0 days 01:08:34.713483630,8572.319757561037,0 days 01:00:00
171,A,taxi,2018-02-03 13:00:00+01:00,25.042477840772833,300,25,0 days 00:57:30.741109747,0 days 01:00:06.116809071,7512.74335223185,0 days 01:00:00
172,A,taxi,2018-02-03 13:15:00+01:00,36.74787822979619,300,25,0 days 01:40:29.861313582,0 days 01:28:11.694465091,11024.363468938858,0 days 01:00:00
173,A,taxi,2018-02-03 13:30:00+01:00,33.15556934711893,300,25,0 days 02:05:55.611509917,0 days 01:19:34.401985986,9946.670804135678,0 days 01:00:00
174,A,taxi,2018-02-03 07:45:00+01:00,23.688183845215228,300,25,0 days 01:06:40.499144578,0 days 00:56:51.098473712,7106.455153564569,0 days 01:00:00
175,A,taxi,2018-02-03 08:15:00+01:00,27.33280014394841,300,25,0 days 01:45:09.091545966,0 days 01:05:35.923220728,8199.840043184524,0 days 01:00:00
176,A,taxi,2018-02-04 09:00:00+01:00,25.793581991298538,300,25,0 days 01:42:23.822604039,0 days 01:01:54.275806747,7738.074597389561,0 days 01:00:00
177,A,taxi,2018-02-04 14:15:00+01:00,38.57226283364013,300,25,0 days 01:03:35.602888316,0 days 01:32:34.405848045,11571.67885009204,0 days 01:00:00
178,A,dummy,2018-02-04 01:45:00+01:00,52.43852979013384,300,25,0 days 02:33:34.347489184,0 days 02:05:51.148289778,15731.558937040152,0 days 01:00:00
179,A,taxi,2018-02-04 09:00:00+01:00,33.82704851524267,300,25,0 days 01:20:54.359701990,0 days 01:21:11.094986196,10148.114554572801,0 days 01:00:00
180,A,taxi,2018-02-04 07:00:00+01:00,32.358494381748685,300,25,0 days 00:45:30.785563846,0 days 01:17:39.623190972,9707.548314524605,0 days 01:00:00
181,A,taxi,2018-02-05 13:45:00+01:00,17.139136194013275,300,25,0 days 01:49:04.963245589,0 days 00:41:08.035611939,5141.7408582039825,0 days 01:00:00
182,A,taxi,2018-02-05 12:45:00+01:00,23.294817546023832,300,25,0 days 01:11:20.689009767,0 days 00:55:54.453726627,6988.44526380715,0 days 01:00:00
183,A,taxi,2018-02-05 09:00:00+01:00,24.658370616662147,300,25,0 days 02:12:45.415284948,0 days 00:59:10.805368797,7397.511184998644,0 days 01:00:00
184,A,taxi,2018-02-05 06:15:00+01:00,13.290122450761858,300,25,0 days 02:19:38.472323433,0 days 00:31:53.777632908,3987.0367352285575,0 days 01:00:00
185,A,taxi,2018-02-06 11:00:00+01:00,26.30703270317059,300,25,0 days 01:56:44.635885141,0 days 01:03:08.212709257,7892.109810951178,0 days 01:00:00
186,A,taxi,2018-02-06 13:00:00+01:00,28.182693890428666,300,25,0 days 02:06:15.378414440,0 days 01:07:38.307920221,8454.8081671286,0 days 01:00:00
187,A,taxi,2018-02-06 13:00:00+01:00,32.34386807556144,300,25,0 days 01:48:36.158359143,0 days 01:17:37.517002879,9703.160422668432,0 days 01:00:00
188,A,taxi,2018-02-06 13:00:00+01:00,27.82075911436426,300,25,0 days 01:38:44.771185388,0 days 01:06:46.189312470,8346.22773430928,0 days 01:00:00
189,A,taxi,2018-02-06 12:00:00+01:00,13.53172306985403,300,25,0 days 01:27:16.281794242,0 days 00:32:28.568122058,4059.516920956209,0 days 01:00:00
190,A,dummy,2018-02-07 00:30:00+01:00,31.18129389543804,300,25,0 days 01:59:31.036319278,0 days 01:14:50.106320944,9354.38816863141,0 days 01:00:00
191,A,taxi,2018-02-07 13:30:00+01:00,27.586738558214176,300,25,0 days 00:53:12.467889639,0 days 01:06:12.490352384,8276.021567464253,0 days 01:00:00
192,A,taxi,2018-02-07 07:30:00+01:00,21.158235465932535,300,25,0 days 01:31:36.728474772,0 days 00:50:46.785907093,6347.47063977976,0 days 01:00:00
193,A,dummy,2018-02-08 00:00:00+01:00,22.732147160477787,300,25,0 days 01:17:23.121820024,0 days 00:54:33.429191108,6819.644148143336,0 days 01:00:00
194,A,taxi,2018-02-08 13:15:00+01:00,28.122630234104363,300,25,0 days 00:53:43.912710510,0 days 01:07:29.658753710,8436.789070231309,0 days 01:00:00
195,A,taxi,2018-02-08 03:00:00+01:00,31.217839161831662,300,25,0 days 01:03:09.957727796,0 days 01:14:55.368839302,9365.3517485495,0 days 01:00:00
196,A,taxi,2018-02-08 13:30:00+01:00,18.205516935384452,300,25,0 days 01:32:33.569771193,0 days 00:43:41.594438694,5461.6550806153355,0 days 01:00:00
197,A,taxi,2018-02-09 08:15:00+01:00,27.546537393315127,300,25,0 days 01:16:01.831573221,0 days 01:06:06.701384638,8263.961217994538,0 days 01:00:00
198,A,taxi,2018-02-09 08:45:00+01:00,19.72127101966043,300,25,0 days 01:03:36.282075793,0 days 00:47:19.863026829,5916.3813058981295,0 days 01:00:00
199,A,taxi,2018-02-09 15:00:00+01:00,32.062006326669646,300,25,0 days 01:13:31.532415286,0 days 01:16:56.928911041,9618.601898000894,0 days 01:00:00
200,A,taxi,2018-02-09 06:45:00+01:00,23.65573084240818,300,25,0 days 01:52:37.922340381,0 days 00:56:46.425241305,7096.719252722453,0 days 01:00:00
201,A,taxi,2018-02-09 13:00:00+01:00,24.051574960111694,300,25,0 days 01:42:16.093883898,0 days 00:57:43.426794254,7215.472488033508,0 days 01:00:00
202,A,taxi,2018-02-09 08:45:00+01:00,20.674378883386645,300,25,0 days 01:22:43.128897182,0 days 00:49:37.110559206,6202.313665015993,0 days 01:00:00
203,A,taxi,2018-02-10 10:00:00+01:00,48.25739043749808,300,25,0 days 01:09:01.841937922,0 days 01:55:49.064223,14477.217131249425,0 days 01:00:00
204,A,taxi,2018-02-10 12:30:00+01:00,21.670088807065476,300,25,0 days 00:56:29.304458440,0 days 00:52:00.492788218,6501.026642119643,0 days 01:00:00
205,A,taxi,2018-02-10 07:45:00+01:00,21.04473318071312,300,25,0 days 01:20:57.979824633,0 days 00:50:30.441578024,6313.419954213936,0 days 01:00:00
206,A,taxi,2018-02-10 13:45:00+01:00,25.08237259878241,300,25,0 days 01:25:42.434515059,0 days 01:00:11.861654223,7524.711779634723,0 days 01:00:00
207,A,taxi,2018-02-10 07:45:00+01:00,32.28552730229192,300,25,0 days 00:53:08.664178956,0 days 01:17:29.115931531,9685.658190687574,0 days 01:00:00
208,A,taxi,2018-02-10 10:00:00+01:00,16.03950550555016,300,25,0 days 01:47:36.421731700,0 days 00:38:29.688792799,4811.851651665048,0 days 01:00:00
209,A,taxi,2018-02-10 09:30:00+01:00,16.274241455276623,300,25,0 days 00:46:52.110355087,0 days 00:39:03.490769559,4882.272436582987,0 days 01:00:00
210,A,taxi,2018-02-10 08:45:00+01:00,35.89381703293773,300,25,0 days 00:45:28.016234953,0 days 01:26:08.709652744,10768.14510988132,0 days 01:00:00
211,A,taxi,2018-02-10 14:45:00+01:00,31.20378980639949,300,25,0 days 02:14:44.487615476,0 days 01:14:53.345732121,9361.136941919847,0 days 01:00:00
212,A,taxi,2018-02-10 07:30:00+01:00,18.00198605653419,300,25,0 days 01:04:39.773862739,0 days 00:43:12.285992139,5400.595816960257,0 days 01:00:00
213,A,taxi,2018-02-11 09:00:00+01:00,23.281326087900037,300,25,0 days 01:26:49.225073431,0 days 00:55:52.510956657,6984.397826370011,0 days 01:00:00
214,A,taxi,2018-02-11 10:15:00+01:00,32.6884836683044,300,25,0 days 01:00:08.692311560,0 days 01:18:27.141648235,9806.54510049132,0 days 01:00:00
215,A,taxi,2018-02-11 14:45:00+01:00,23.22056954937626,300,25,0 days 00:56:09.558150867,0 days 00:55:43.762015110,6966.170864812879,0 days 01:00:00
216,A,taxi,2018-02-11 12:15:00+01:00,31.76805966838672,300,25,0 days 01:16:38.218702393,0 days 01:16:14.600592246,9530.417900516015,0 days 01:00:00
217,A,dummy,2018-02-12 00:15:00+01:00,19.64990016719979,300,25,0 days 01:27:20.414821478,0 days 00:47:09.585624076,5894.970050159936,0 days 01:00:00
218,A,taxi,2018-02-12 07:45:00+01:00,33.87069479339933,300,25,0 days 00:51:10.887889402,0 days 01:21:17.380050249,10161.2084380198,0 days 01:00:00
219,A,dummy,2018-02-12 02:00:00+01:00,27.69747445905321,300,25,0 days 00:52:50.709288493,0 days 01:06:28.436322103,8309.242337715963,0 days 01:00:00
220,A,taxi,2018-02-12 11:30:00+01:00,28.80171663473334,300,25,0 days 01:42:21.175636899,0 days 01:09:07.447195400,8640.51499042,0 days 01:00:00
221,A,taxi,2018-02-12 17:00:00+01:00,32.21031100809364,300,25,0 days 03:09:02.382718132,0 days 01:17:18.284785166,9663.093302428093,0 days 01:00:00
222,A,taxi,2018-02-12 07:30:00+01:00,28.19971744883406,300,25,0 days 01:31:58.349879248,0 days 01:07:40.759312630,8459.915234650218,0 days 01:00:00
223,A,taxi,2018-02-12 14:15:00+01:00,32.54036740429779,300,25,0 days 01:54:54.009468421,0 days 01:18:05.812906219,9762.110221289337,0 days 01:00:00
224,A,dummy,2018-02-13 00:00:00+01:00,16.69185998291145,300,25,0 days 01:12:07.451065371,0 days 00:40:03.627837537,5007.557994873435,0 days 01:00:00
225,A,taxi,2018-02-13 12:15:00+01:00,35.15393776266186,300,25,0 days 01:15:36.034194157,0 days 01:24:22.167037821,10546.181328798559,0 days 01:00:00
226,A,taxi,2018-02-14 10:15:00+01:00,32.53187626701885,300,25,0 days 02:09:18.430612617,0 days 01:18:04.590182451,9759.562880105655,0 days 01:00:00
227,A,taxi,2018-02-14 06:45:00+01:00,38.71902946744115,300,25,0 days 01:47:56.529792643,0 days 01:32:55.540243312,11615.708840232346,0 days 01:00:00
228,A,taxi,2018-02-14 10:45:00+01:00,32.89501792842528,300,25,0 days 00:52:57.572034294,0 days 01:18:56.882581693,9868.505378527585,0 days 01:00:00
229,A,taxi,2018-02-14 10:15:00+01:00,29.89949582994567,300,25,0 days 02:09:35.207847644,0 days 01:11:45.527399512,8969.8487489837,0 days 01:00:00
230,A,taxi,2018-02-14 07:30:00+01:00,66.89728536912054,300,25,0 days 01:24:48.292357629,0 days 02:40:33.209093154,20069.18561073616,0 days 01:00:00
231,A,taxi,2018-02-15 12:00:00+01:00,29.72021139155426,300,25,0 days 00:59:04.062205060,0 days 01:11:19.710440383,8916.063417466277,0 days 01:00:00
232,A,taxi,2018-02-15 14:15:00+01:00,24.600895174942217,300,25,0 days 02:13:31.761386587,0 days 00:59:02.528905192,7380.268552482665,0 days 01:00:00
233,A,taxi,2018-02-15 13:15:00+01:00,40.79767826534128,300,25,0 days 00:58:12.331426638,0 days 01:37:54.865670210,12239.303479602384,0 days 01:00:00
234,A,taxi,2018-02-15 13:45:00+01:00,32.16568665443706,300,25,0 days 01:22:14.245383871,0 days 01:17:11.858878237,9649.705996331119,0 days 01:00:00
235,A,dummy,2018-02-15 00:00:00+01:00,19.458382515024322,300,25,0 days 02:06:15.141516537,0 days 00:46:42.007082163,5837.514754507297,0 days 01:00:00
236,A,dummy,2018-02-15 00:00:00+01:00,28.522959758808828,300,25,0 days 01:39:33.123490675,0 days 01:08:27.306205267,8556.887927642649,0 days 01:00:00
237,A,taxi,2018-02-15 13:45:00+01:00,28.811167363838006,300,25,0 days 01:39:50.365079917,0 days 01:09:08.808100394,8643.350209151402,0 days 01:00:00
238,A,taxi,2018-02-16 13:30:00+01:00,28.57566731839245,300,25,0 days 01:55:29.511631498,0 days 01:08:34.896093849,8572.700195517735,0 days 01:00:00
239,A,taxi,2018-02-16 16:30:00+01:00,19.92561942932152,300,25,0 days 01:20:40.943634576,0 days 00:47:49.289197822,5977.685828796457,0 days 01:00:00
240,A,taxi,2018-02-16 06:45:00+01:00,21.959287333767648,300,25,0 days 01:38:08.480707803,0 days 00:52:42.137376063,6587.786200130295,0 days 01:00:00
241,A,taxi,2018-02-16 08:30:00+01:00,21.302282026624223,300,25,0 days 00:45:23.358056173,0 days 00:51:07.528611834,6390.684607987267,0 days 01:00:00
242,A,dummy,2018-02-16 01:30:00+01:00,27.309026259127503,300,25,0 days 00:58:08.386166852,0 days 01:05:32.499781314,8192.70787773825,0 days 01:00:00
243,A,taxi,2018-02-17 07:00:00+01:00,31.821116925458256,300,25,0 days 01:01:29.219802690,0 days 01:16:22.240837264,9546.335077637477,0 days 01:00:00
244,A,dummy,2018-02-17 00:00:00+01:00,35.58242050932104,300,25,0 days 01:08:17.711453983,0 days 01:25:23.868553342,10674.726152796311,0 days 01:00:00
245,A,taxi,2018-02-17 15:00:00+01:00,33.43363729717137,300,25,0 days 01:30:27.876662542,0 days 01:20:14.443770793,10030.091189151412,0 days 01:00:00
246,A,taxi,2018-02-17 06:00:00+01:00,30.60329988746766,300,25,0 days 01:13:09.302505988,0 days 01:13:26.875183796,9180.989966240299,0 days 01:00:00
247,A,taxi,2018-02-17 11:15:00+01:00,21.5860201233405,300,25,0 days 01:04:25.640835906,0 days 00:51:48.386897762,6475.80603700215,0 days 01:00:00
248,A,taxi,2018-02-17 05:00:00+01:00,45.4265183352026,300,25,0 days 00:46:27.075942944,0 days 01:49:01.418640268,13627.95550056078,0 days 01:00:00
249,A,taxi,2018-02-17 08:45:00+01:00,45.26748293582084,300,25,0 days 00:56:50.802525391,0 days 01:48:38.517542758,13580.244880746252,0 days 01:00:00
250,A,dummy,2018-02-18 01:15:00+01:00,20.310699421884124,300,25,0 days 02:29:53.884537753,0 days 00:48:44.740716750,6093.209826565237,0 days 01:00:00
251,A,taxi,2018-02-18 07:45:00+01:00,31.39610143014101,300,25,0 days 01:28:34.831287296,0 days 01:15:21.038605941,9418.830429042302,0 days 01:00:00
252,A,taxi,2018-02-18 07:30:00+01:00,56.96149336798565,300,25,0 days 01:31:17.521713192,0 days 02:16:42.455044988,17088.448010395696,0 days 01:00:00
253,A,dummy,2018-02-18 00:00:00+01:00,16.368454092315115,300,25,0 days 01:14:23.815229679,0 days 00:39:17.057389294,4910.536227694534,0 days 01:00:00
254,A,taxi,2018-02-18 13:30:00+01:00,52.718787842316104,300,25,0 days 01:49:41.388002288,0 days 02:06:31.505449294,15815.636352694832,0 days 01:00:00
255,A,taxi,2018-02-18 08:30:00+01:00,30.323522753885335,300,25,0 days 01:28:53.166860997,0 days 01:12:46.587276558,9097.0568261656,0 days 01:00:00
256,A,taxi,2018-02-18 08:15:00+01:00,36.45515436381092,300,25,0 days 00:28:30.672575954,0 days 01:27:29.542228387,10936.546309143276,0 days 01:00:00
257,A,taxi,2018-02-18 14:15:00+01:00,18.660487596368775,300,25,0 days 01:30:27.668977124,0 days 00:44:47.110213878,5598.146278910633,0 days 01:00:00
258,A,taxi,2018-02-18 04:30:00+01:00,38.764436501805605,300,25,0 days 02:30:47.464576646,0 days 01:33:02.078856259,11629.330950541682,0 days 01:00:00
259,A,taxi,2018-02-19 14:30:00+01:00,31.120886177516514,300,25,0 days 01:42:59.918089492,0 days 01:14:41.407609563,9336.265853254954,0 days 01:00:00
260,A,taxi,2018-02-19 14:45:00+01:00,21.041962610343806,300,25,0 days 02:16:01.409175498,0 days 00:50:30.042615890,6312.588783103141,0 days 01:00:00
261,A,taxi,2018-02-19 14:15:00+01:00,31.25601399970113,300,25,0 days 01:44:41.290494093,0 days 01:15:00.866015956,9376.804199910339,0 days 01:00:00
262,A,taxi,2018-02-19 07:45:00+01:00,19.2240678125819,300,25,0 days 01:03:23.414719863,0 days 00:46:08.265765010,5767.22034377457,0 days 01:00:00
263,A,taxi,2018-02-19 07:45:00+01:00,27.81876070926673,300,25,0 days 01:54:12.297064770,0 days 01:06:45.901542135,8345.628212780019,0 days 01:00:00
264,A,taxi,2018-02-19 08:00:00+01:00,20.279517799013238,300,25,0 days 01:23:51.114895371,0 days 00:48:40.250563059,6083.855339703971,0 days 01:00:00
265,A,taxi,2018-02-20 12:00:00+01:00,33.17700036245286,300,25,0 days 01:18:22.049112355,0 days 01:19:37.488052192,9953.100108735858,0 days 01:00:00
266,A,taxi,2018-02-20 11:00:00+01:00,53.571121048385315,300,25,0 days 02:25:32.455774545,0 days 02:08:34.241430966,16071.336314515594,0 days 01:00:00
267,A,taxi,2018-02-20 08:15:00+01:00,43.766615633961415,300,25,0 days 02:06:00.142311358,0 days 01:45:02.392651288,13129.984690188425,0 days 01:00:00
268,A,taxi,2018-02-20 04:30:00+01:00,24.570421423864317,300,25,0 days 00:55:52.844188504,0 days 00:58:58.140685038,7371.126427159295,0 days 01:00:00
269,A,taxi,2018-02-20 09:45:00+01:00,22.701414447239962,300,25,0 days 00:46:16.260841153,0 days 00:54:29.003680404,6810.424334171988,0 days 01:00:00
270,A,taxi,2018-02-20 12:15:00+01:00,18.421830873158406,300,25,0 days 01:24:43.752616200,0 days 00:44:12.743645733,5526.549261947522,0 days 01:00:00
271,A,taxi,2018-02-20 10:45:00+01:00,19.850788128068427,300,25,0 days 01:01:43.634345160,0 days 00:47:38.513490442,5955.236438420528,0 days 01:00:00
272,A,taxi,2018-02-21 10:45:00+01:00,25.734340213032816,300,25,0 days 01:59:50.232210039,0 days 01:01:45.744990675,7720.302063909845,0 days 01:00:00
273,A,taxi,2018-02-21 09:15:00+01:00,21.933253872052266,300,25,0 days 01:27:16.735085517,0 days 00:52:38.388557575,6579.976161615679,0 days 01:00:00
274,A,taxi,2018-02-21 12:00:00+01:00,29.83975906431589,300,25,0 days 00:38:58.313176490,0 days 01:11:36.925305262,8951.927719294767,0 days 01:00:00
275,A,dummy,2018-02-21 00:30:00+01:00,35.31403811976651,300,25,0 days 01:24:53.624780827,0 days 01:24:45.221489247,10594.211435929952,0 days 01:00:00
276,A,taxi,2018-02-21 07:00:00+01:00,11.547903475614095,300,25,0 days 00:54:09.414237358,0 days 00:27:42.898100490,3464.3710426842285,0 days 01:00:00
277,A,taxi,2018-02-21 15:30:00+01:00,21.653067554845762,300,25,0 days 01:17:59.455475959,0 days 00:51:58.041727898,6495.920266453729,0 days 01:00:00
278,A,dummy,2018-02-21 00:15:00+01:00,42.08495170923077,300,25,0 days 01:07:45.871129416,0 days 01:41:00.233046128,12625.485512769232,0 days 01:00:00
279,A,taxi,2018-02-21 07:15:00+01:00,49.957092479889205,300,25,0 days 01:03:17.512639408,0 days 01:59:53.821317105,14987.127743966761,0 days 01:00:00
280,A,taxi,2018-02-21 08:45:00+01:00,29.672514284534934,300,25,0 days 00:51:06.781216237,0 days 01:11:12.842056971,8901.754285360481,0 days 01:00:00
281,A,taxi,2018-02-22 12:45:00+01:00,26.66707775194896,300,25,0 days 01:35:58.601837472,0 days 01:04:00.059196280,8000.123325584687,0 days 01:00:00
282,A,taxi,2018-02-22 08:45:00+01:00,30.66735672838325,300,25,0 days 01:07:59.950552749,0 days 01:13:36.099368886,9200.207018514975,0 days 01:00:00
283,A,taxi,2018-02-22 16:00:00+01:00,23.398560978302342,300,25,0 days 02:29:09.678403129,0 days 00:56:09.392780875,7019.568293490703,0 days 01:00:00
284,A,taxi,2018-02-22 08:45:00+01:00,22.211592613585157,300,25,0 days 00:49:41.943250113,0 days 00:53:18.469336354,6663.477784075547,0 days 01:00:00
285,A,taxi,2018-02-22 05:15:00+01:00,40.08040123129654,300,25,0 days 01:29:06.311196726,0 days 01:36:11.577777307,12024.120369388962,0 days 01:00:00
286,A,taxi,2018-02-23 07:45:00+01:00,17.98951183359225,300,25,0 days 01:19:45.052453826,0 days 00:43:10.489704038,5396.853550077675,0 days 01:00:00
287,A,taxi,2018-02-23 17:15:00+01:00,21.802458222846226,300,25,0 days 01:19:35.494302712,0 days 00:52:19.553984090,6540.737466853868,0 days 01:00:00
288,A,taxi,2018-02-23 14:00:00+01:00,46.122624932219864,300,25,0 days 01:53:01.052514564,0 days 01:50:41.657990240,13836.78747966596,0 days 01:00:00
289,A,taxi,2018-02-23 14:00:00+01:00,35.37015808722246,300,25,0 days 02:31:36.853986115,0 days 01:24:53.302764560,10611.047426166737,0 days 01:00:00
290,A,taxi,2018-02-23 07:45:00+01:00,36.852592732992534,300,25,0 days 01:39:17.427227058,0 days 01:28:26.773353552,11055.77781989776,0 days 01:00:00
291,A,taxi,2018-02-23 06:45:00+01:00,29.11826897241593,300,25,0 days 01:14:34.553513720,0 days 01:09:53.030732029,8735.480691724779,0 days 01:00:00
292,A,taxi,2018-02-24 06:15:00+01:00,31.648648689379975,300,25,0 days 02:22:36.282429670,0 days 01:15:57.405411270,9494.594606813993,0 days 01:00:00
293,A,taxi,2018-02-24 06:00:00+01:00,29.828015352914075,300,25,0 days 01:28:06.668730732,0 days 01:11:35.234210821,8948.404605874222,0 days 01:00:00
294,A,dummy,2018-02-24 00:00:00+01:00,28.96508890657714,300,25,0 days 01:51:56.664525852,0 days 01:09:30.972802546,8689.526671973143,0 days 01:00:00
295,A,taxi,2018-02-24 15:00:00+01:00,33.443206065579076,300,25,0 days 02:33:23.891552906,0 days 01:20:15.821673442,10032.961819673723,0 days 01:00:00
296,A,taxi,2018-02-25 11:30:00+01:00,24.46985955673402,300,25,0 days 00:53:29.940641815,0 days 00:58:43.659776168,7340.957867020205,0 days 01:00:00
297,A,taxi,2018-02-25 13:15:00+01:00,21.456299356652103,300,25,0 days 01:03:27.307618390,0 days 00:51:29.707107357,6436.889806995631,0 days 01:00:00
298,A,taxi,2018-02-25 08:00:00+01:00,33.681746736598576,300,25,0 days 01:11:43.167231412,0 days 01:20:50.171530070,10104.524020979572,0 days 01:00:00
299,A,taxi,2018-02-25 10:45:00+01:00,16.461779991198725,300,25,0 days 03:09:03.941065846,0 days 00:39:30.496318732,4938.533997359617,0 days 01:00:00
300,A,taxi,2018-02-26 08:15:00+01:00,38.26574999264923,300,25,0 days 01:11:03.943401561,0 days 01:31:50.267998941,11479.72499779477,0 days 01:00:00
301,A,taxi,2018-02-26 10:45:00+01:00,48.88039232285615,300,25,0 days 01:36:22.141516028,0 days 01:57:18.776494490,14664.117696856845,0 days 01:00:00
302,A,taxi,2018-02-26 11:00:00+01:00,31.404353454162305,300,25,0 days 01:24:15.402130452,0 days 01:15:22.226897397,9421.306036248692,0 days 01:00:00
