time,power_w
2005-01-08 07:45:00+01:00,1464
2005-01-08 08:00:00+01:00,680
2005-01-08 08:15:00+01:00,556
2005-01-08 08:30:00+01:00,2102
2005-01-08 08:45:00+01:00,1682
2005-01-08 09:00:00+01:00,735
2005-01-08 09:15:00+01:00,1754
2005-01-08 09:30:00+01:00,1760
2005-01-08 09:45:00+01:00,254
2005-01-08 10:00:00+01:00,601
2005-01-08 10:15:00+01:00,744
2005-01-08 10:30:00+01:00,990
2005-01-08 10:45:00+01:00,1566
2005-01-08 11:00:00+01:00,1952
2005-01-08 11:15:00+01:00,2249
2005-01-08 11:30:00+01:00,2727
2005-01-08 11:45:00+01:00,1335
2005-01-08 12:00:00+01:00,2046
2005-01-08 12:15:00+01:00,3114
2005-01-08 12:30:00+01:00,343
2005-01-08 12:45:00+01:00,847
2005-01-08 13:00:00+01:00,1433
2005-01-08 13:15:00+01:00,2361
2005-01-08 13:30:00+01:00,1066
2005-01-08 13:45:00+01:00,917
2005-01-08 14:00:00+01:00,1235
2005-01-08 14:15:00+01:00,1183
2005-01-08 14:30:00+01:00,861
2005-01-08 14:45:00+01:00,1225
2005-01-08 15:00:00+01:00,1731
2005-01-08 15:15:00+01:00,1555
2005-01-08 15:30:00+01:00,2531
2005-01-08 15:45:00+01:00,1536
2005-01-08 16:00:00+01:00,2518
2005-01-08 16:15:00+01:00,1935
2005-01-08 16:30:00+01:00,731
2005-01-08 16:45:00+01:00,1145
2005-01-08 17:00:00+01:00,2191
2005-01-08 17:15:00+01:00,1668
2005-01-08 17:30:00+01:00,2538
2005-01-08 17:45:00+01:00,1842
2005-01-08 18:00:00+01:00,1476
2005-01-08 18:15:00+01:00,5366
2005-01-08 18:30:00+01:00,5748
2005-01-08 18:45:00+01:00,2944
2005-01-08 19:00:00+01:00,5982
2005-01-08 19:15:00+01:00,576
2005-01-08 19:30:00+01:00,5330
2005-01-08 19:45:00+01:00,4525
2005-01-08 20:00:00+01:00,6227
2005-01-08 20:15:00+01:00,4972
2005-01-08 20:30:00+01:00,4590
2005-01-08 20:45:00+01:00,4753
2005-01-08 21:00:00+01:00,6263
2005-01-08 21:15:00+01:00,4517
2005-01-08 21:30:00+01:00,2558
2005-01-08 21:45:00+01:00,3405
2005-01-08 22:00:00+01:00,4438
2005-01-08 22:15:00+01:00,3226
2005-01-08 22:30:00+01:00,2566
2005-01-08 22:45:00+01:00,2865
2005-01-08 23:00:00+01:00,3800
2005-01-08 23:15:00+01:00,2672
2005-01-08 23:30:00+01:00,3567
2005-01-08 23:45:00+01:00,4936
2005-01-09 00:00:00+01:00,4708
2005-01-09 00:15:00+01:00,2476
2005-01-09 00:30:00+01:00,2636
2005-01-09 00:45:00+01:00,2059
2005-01-09 01:00:00+01:00,692
2005-01-09 01:15:00+01:00,1053
2005-01-09 01:30:00+01:00,2997
2005-01-09 01:45:00+01:00,2359
2005-01-09 02:00:00+01:00,3620
2005-01-09 02:15:00+01:00,3897
2005-01-09 02:30:00+01:00,2275
2005-01-09 02:45:00+01:00,2759
2005-01-09 03:00:00+01:00,1883
2005-01-09 03:15:00+01:00,3592
2005-01-09 03:30:00+01:00,2401
2005-01-09 03:45:00+01:00,2251
2005-01-09 04:00:00+01:00,1650
2005-01-09 04:15:00+01:00,1675
2005-01-09 04:30:00+01:00,1919
2005-01-09 04:45:00+01:00,1099
2005-01-09 05:00:00+01:00,1200
2005-01-09 05:15:00+01:00,3418
2005-01-09 05:30:00+01:00,2674
2005-01-09 05:45:00+01:00,2156
2005-01-09 06:00:00+01:00,1023
2005-01-09 06:15:00+01:00,2360
2005-01-09 06:30:00+01:00,799
2005-01-09 06:45:00+01:00,1791
2005-01-09 07:00:00+01:00,1963
2005-01-09 07:15:00+01:00,2551
2005-01-09 07:30:00+01:00,1562
2005-01-09 07:45:00+01:00,1246
2005-01-09 08:00:00+01:00,811
2005-01-09 08:15:00+01:00,1329
2005-01-09 08:30:00+01:00,1936
2005-01-09 08:45:00+01:00,600
2005-01-09 09:00:00+01:00,1597
2005-01-09 09:15:00+01:00,3702
2005-01-09 09:30:00+01:00,1769
2005-01-09 09:45:00+01:00,1664
2005-01-09 10:00:00+01:00,522
2005-01-09 10:15:00+01:00,1739
2005-01-09 10:30:00+01:00,3261
2005-01-09 10:45:00+01:00,2519
2005-01-09 11:00:00+01:00,784
2005-01-09 11:15:00+01:00,3592
2005-01-09 11:30:00+01:00,4128
2005-01-09 11:45:00+01:00,1459
2005-01-09 12:00:00+01:00,4168
2005-01-09 12:15:00+01:00,2344
2005-01-09 12:30:00+01:00,2485
2005-01-09 12:45:00+01:00,2164
2005-01-09 13:00:00+01:00,1084
2005-01-09 13:15:00+01:00,2378
2005-01-09 13:30:00+01:00,2315
2005-01-09 13:45:00+01:00,0
2005-01-09 14:00:00+01:00,2878
2005-01-09 14:15:00+01:00,0
2005-01-09 14:30:00+01:00,2499
2005-01-09 14:45:00+01:00,1364
2005-01-09 15:00:00+01:00,2106
2005-01-09 15:15:00+01:00,1999
2005-01-09 15:30:00+01:00,3931
2005-01-09 15:45:00+01:00,1709
2005-01-09 16:00:00+01:00,2413
2005-01-09 16:15:00+01:00,1225
2005-01-09 16:30:00+01:00,1041
2005-01-09 16:45:00+01:00,1273
2005-01-09 17:00:00+01:00,3592
2005-01-09 17:15:00+01:00,2017
2005-01-09 17:30:00+01:00,2367
2005-01-09 17:45:00+01:00,3156
2005-01-09 18:00:00+01:00,2697
2005-01-09 18:15:00+01:00,5208
2005-01-09 18:30:00+01:00,5627
2005-01-09 18:45:00+01:00,4374
2005-01-09 19:00:00+01:00,5762
2005-01-09 19:15:00+01:00,4712
2005-01-09 19:30:00+01:00,7382
2005-01-09 19:45:00+01:00,4800
2005-01-09 20:00:00+01:00,6747
2005-01-09 20:15:00+01:00,6891
2005-01-09 20:30:00+01:00,4191
2005-01-09 20:45:00+01:00,8838
2005-01-09 21:00:00+01:00,6401
2005-01-09 21:15:00+01:00,4702
2005-01-09 21:30:00+01:00,6141
2005-01-09 21:45:00+01:00,6160
2005-01-09 22:00:00+01:00,3759
2005-01-09 22:15:00+01:00,5414
2005-01-09 22:30:00+01:00,6453
2005-01-09 22:45:00+01:00,5666
2005-01-09 23:00:00+01:00,0
2005-01-09 23:15:00+01:00,4523
2005-01-09 23:30:00+01:00,3039
2005-01-09 23:45:00+01:00,3104
2005-01-10 00:00:00+01:00,3224
2005-01-10 00:15:00+01:00,5282
2005-01-10 00:30:00+01:00,1507
2005-01-10 00:45:00+01:00,4802
2005-01-10 01:00:00+01:00,7504
2005-01-10 01:15:00+01:00,4776
2005-01-10 01:30:00+01:00,1771
2005-01-10 01:45:00+01:00,1033
2005-01-10 02:00:00+01:00,7607
2005-01-10 02:15:00+01:00,4944
2005-01-10 02:30:00+01:00,2589
2005-01-10 02:45:00+01:00,5128
2005-01-10 03:00:00+01:00,6282
2005-01-10 03:15:00+01:00,1337
2005-01-10 03:30:00+01:00,3545
2005-01-10 03:45:00+01:00,5969
2005-01-10 04:00:00+01:00,3146
2005-01-10 04:15:00+01:00,4149
2005-01-10 04:30:00+01:00,3767
2005-01-10 04:45:00+01:00,3737
2005-01-10 05:00:00+01:00,2872
2005-01-10 05:15:00+01:00,2339
2005-01-10 05:30:00+01:00,11
2005-01-10 05:45:00+01:00,2220
2005-01-10 06:00:00+01:00,2656
2005-01-10 06:15:00+01:00,1426
2005-01-10 06:30:00+01:00,1438
2005-01-10 06:45:00+01:00,3324
2005-01-10 07:00:00+01:00,6267
2005-01-10 07:15:00+01:00,1811
2005-01-10 07:30:00+01:00,2720
2005-01-10 07:45:00+01:00,2315
2005-01-10 08:00:00+01:00,2008
2005-01-10 08:15:00+01:00,251
2005-01-10 08:30:00+01:00,3968
2005-01-10 08:45:00+01:00,2708
2005-01-10 09:00:00+01:00,2092
2005-01-10 09:15:00+01:00,0
2005-01-10 09:30:00+01:00,2781
2005-01-10 09:45:00+01:00,3276
2005-01-10 10:00:00+01:00,1731
2005-01-10 10:15:00+01:00,1534
2005-01-10 10:30:00+01:00,2086
2005-01-10 10:45:00+01:00,3637
2005-01-10 11:00:00+01:00,5930
2005-01-10 11:15:00+01:00,3061
2005-01-10 11:30:00+01:00,4226
2005-01-10 11:45:00+01:00,505
2005-01-10 12:00:00+01:00,0
2005-01-10 12:15:00+01:00,0
2005-01-10 12:30:00+01:00,928
2005-01-10 12:45:00+01:00,3632
2005-01-10 13:00:00+01:00,23
2005-01-10 13:15:00+01:00,5117
2005-01-10 13:30:00+01:00,1268
2005-01-10 13:45:00+01:00,3272
2005-01-10 14:00:00+01:00,4667
2005-01-10 14:15:00+01:00,2619
2005-01-10 14:30:00+01:00,2638
2005-01-10 14:45:00+01:00,2407
2005-01-10 15:00:00+01:00,925
2005-01-10 15:15:00+01:00,3565
2005-01-10 15:30:00+01:00,2123
2005-01-10 15:45:00+01:00,5089
2005-01-10 16:00:00+01:00,3496
2005-01-10 16:15:00+01:00,6878
2005-01-10 16:30:00+01:00,1835
2005-01-10 16:45:00+01:00,309
2005-01-10 17:00:00+01:00,5849
2005-01-10 17:15:00+01:00,3762
2005-01-10 17:30:00+01:00,3391
2005-01-10 17:45:00+01:00,3904
2005-01-10 18:00:00+01:00,7043
2005-01-10 18:15:00+01:00,8215
2005-01-10 18:30:00+01:00,11693
2005-01-10 18:45:00+01:00,9492
2005-01-10 19:00:00+01:00,2941
2005-01-10 19:15:00+01:00,5657
2005-01-10 19:30:00+01:00,9818
2005-01-10 19:45:00+01:00,10378
2005-01-10 20:00:00+01:00,6504
2005-01-10 20:15:00+01:00,8381
2005-01-10 20:30:00+01:00,10459
2005-01-10 20:45:00+01:00,9311
2005-01-10 21:00:00+01:00,10541
2005-01-10 21:15:00+01:00,9432
2005-01-10 21:30:00+01:00,13111
2005-01-10 21:45:00+01:00,6202
2005-01-10 22:00:00+01:00,9490
2005-01-10 22:15:00+01:00,5650
2005-01-10 22:30:00+01:00,8753
2005-01-10 22:45:00+01:00,3239
2005-01-10 23:00:00+01:00,6780
2005-01-10 23:15:00+01:00,2739
2005-01-10 23:30:00+01:00,8608
2005-01-10 23:45:00+01:00,6867
2005-01-11 00:00:00+01:00,3322
2005-01-11 00:15:00+01:00,2751
2005-01-11 00:30:00+01:00,4069
2005-01-11 00:45:00+01:00,4390
2005-01-11 01:00:00+01:00,2546
2005-01-11 01:15:00+01:00,2661
2005-01-11 01:30:00+01:00,5025
2005-01-11 01:45:00+01:00,4061
2005-01-11 02:00:00+01:00,2416
2005-01-11 02:15:00+01:00,3306
2005-01-11 02:30:00+01:00,482
2005-01-11 02:45:00+01:00,3052
2005-01-11 03:00:00+01:00,2257
2005-01-11 03:15:00+01:00,1176
2005-01-11 03:30:00+01:00,4097
2005-01-11 03:45:00+01:00,2895
2005-01-11 04:00:00+01:00,2367
2005-01-11 04:15:00+01:00,2462
2005-01-11 04:30:00+01:00,3183
2005-01-11 04:45:00+01:00,2734
2005-01-11 05:00:00+01:00,2574
2005-01-11 05:15:00+01:00,2882
2005-01-11 05:30:00+01:00,619
2005-01-11 05:45:00+01:00,2122
2005-01-11 06:00:00+01:00,1812
2005-01-11 06:15:00+01:00,2062
2005-01-11 06:30:00+01:00,977
2005-01-11 06:45:00+01:00,2037
2005-01-11 07:00:00+01:00,2458
2005-01-11 07:15:00+01:00,954
2005-01-11 07:30:00+01:00,947
2005-01-11 07:45:00+01:00,1344
2005-01-11 08:00:00+01:00,1307
2005-01-11 08:15:00+01:00,530
2005-01-11 08:30:00+01:00,1340
2005-01-11 08:45:00+01:00,1061
2005-01-11 09:00:00+01:00,1071
2005-01-11 09:15:00+01:00,890
2005-01-11 09:30:00+01:00,2274
2005-01-11 09:45:00+01:00,1344
2005-01-11 10:00:00+01:00,896
2005-01-11 10:15:00+01:00,1206
2005-01-11 10:30:00+01:00,1186
2005-01-11 10:45:00+01:00,684
2005-01-11 11:00:00+01:00,2139
2005-01-11 11:15:00+01:00,2285
2005-01-11 11:30:00+01:00,2244
2005-01-11 11:45:00+01:00,3899
2005-01-11 12:00:00+01:00,2788
2005-01-11 12:15:00+01:00,168
2005-01-11 12:30:00+01:00,3205
2005-01-11 12:45:00+01:00,1767
2005-01-11 13:00:00+01:00,2725
2005-01-11 13:15:00+01:00,972
2005-01-11 13:30:00+01:00,2112
2005-01-11 13:45:00+01:00,943
2005-01-11 14:00:00+01:00,1635
2005-01-11 14:15:00+01:00,4102
2005-01-11 14:30:00+01:00,1071
2005-01-11 14:45:00+01:00,1466
2005-01-11 15:00:00+01:00,580
2005-01-11 15:15:00+01:00,2419
2005-01-11 15:30:00+01:00,350
2005-01-11 15:45:00+01:00,1240
2005-01-11 16:00:00+01:00,2465
2005-01-11 16:15:00+01:00,1101
2005-01-11 16:30:00+01:00,1606
2005-01-11 16:45:00+01:00,1822
2005-01-11 17:00:00+01:00,1886
2005-01-11 17:15:00+01:00,868
2005-01-11 17:30:00+01:00,3075
2005-01-11 17:45:00+01:00,4074
2005-01-11 18:00:00+01:00,2883
2005-01-11 18:15:00+01:00,7609
2005-01-11 18:30:00+01:00,5196
2005-01-11 18:45:00+01:00,7419
2005-01-11 19:00:00+01:00,6781
2005-01-11 19:15:00+01:00,5483
2005-01-11 19:30:00+01:00,8083
2005-01-11 19:45:00+01:00,6638
2005-01-11 20:00:00+01:00,4349
2005-01-11 20:15:00+01:00,6207
2005-01-11 20:30:00+01:00,6125
2005-01-11 20:45:00+01:00,6380
2005-01-11 21:00:00+01:00,7364
2005-01-11 21:15:00+01:00,4306
2005-01-11 21:30:00+01:00,5738
2005-01-11 21:45:00+01:00,3026
2005-01-11 22:00:00+01:00,7155
2005-01-11 22:15:00+01:00,2847
2005-01-11 22:30:00+01:00,5062
2005-01-11 22:45:00+01:00,2405
2005-01-11 23:00:00+01:00,2921
2005-01-11 23:15:00+01:00,2575
2005-01-11 23:30:00+01:00,3561
2005-01-11 23:45:00+01:00,4171
2005-01-12 00:00:00+01:00,2244
2005-01-12 00:15:00+01:00,2119
2005-01-12 00:30:00+01:00,4095
2005-01-12 00:45:00+01:00,3191
2005-01-12 01:00:00+01:00,3175
2005-01-12 01:15:00+01:00,4135
2005-01-12 01:30:00+01:00,3562
2005-01-12 01:45:00+01:00,4238
2005-01-12 02:00:00+01:00,2760
2005-01-12 02:15:00+01:00,1417
2005-01-12 02:30:00+01:00,4862
2005-01-12 02:45:00+01:00,3893
2005-01-12 03:00:00+01:00,2816
2005-01-12 03:15:00+01:00,1924
2005-01-12 03:30:00+01:00,2287
2005-01-12 03:45:00+01:00,2739
2005-01-12 04:00:00+01:00,3637
2005-01-12 04:15:00+01:00,5777
2005-01-12 04:30:00+01:00,4060
2005-01-12 04:45:00+01:00,2879
2005-01-12 05:00:00+01:00,2420
2005-01-12 05:15:00+01:00,3588
2005-01-12 05:30:00+01:00,1541
2005-01-12 05:45:00+01:00,1686
2005-01-12 06:00:00+01:00,1365
2005-01-12 06:15:00+01:00,1217
2005-01-12 06:30:00+01:00,0
2005-01-12 06:45:00+01:00,1958
2005-01-12 07:00:00+01:00,2916
2005-01-12 07:15:00+01:00,1652
2005-01-12 07:30:00+01:00,1338
2005-01-12 07:45:00+01:00,2194
2005-01-12 08:00:00+01:00,2048
2005-01-12 08:15:00+01:00,2881
2005-01-12 08:30:00+01:00,1472
2005-01-12 08:45:00+01:00,1117
2005-01-12 09:00:00+01:00,2119
2005-01-12 09:15:00+01:00,7
2005-01-12 09:30:00+01:00,2372
2005-01-12 09:45:00+01:00,2513
2005-01-12 10:00:00+01:00,823
2005-01-12 10:15:00+01:00,3421
2005-01-12 10:30:00+01:00,1915
2005-01-12 10:45:00+01:00,1229
2005-01-12 11:00:00+01:00,1697
2005-01-12 11:15:00+01:00,2126
2005-01-12 11:30:00+01:00,2996
2005-01-12 11:45:00+01:00,1353
2005-01-12 12:00:00+01:00,395
2005-01-12 12:15:00+01:00,2583
2005-01-12 12:30:00+01:00,3300
2005-01-12 12:45:00+01:00,4188
2005-01-12 13:00:00+01:00,3986
2005-01-12 13:15:00+01:00,77
2005-01-12 13:30:00+01:00,1776
2005-01-12 13:45:00+01:00,2752
2005-01-12 14:00:00+01:00,3333
2005-01-12 14:15:00+01:00,3428
2005-01-12 14:30:00+01:00,4280
2005-01-12 14:45:00+01:00,3392
2005-01-12 15:00:00+01:00,875
2005-01-12 15:15:00+01:00,2268
2005-01-12 15:30:00+01:00,2734
2005-01-12 15:45:00+01:00,2724
2005-01-12 16:00:00+01:00,1589
2005-01-12 16:15:00+01:00,3019
2005-01-12 16:30:00+01:00,744
2005-01-12 16:45:00+01:00,0
2005-01-12 17:00:00+01:00,3672
2005-01-12 17:15:00+01:00,4443
2005-01-12 17:30:00+01:00,2586
2005-01-12 17:45:00+01:00,2858
2005-01-12 18:00:00+01:00,3040
2005-01-12 18:15:00+01:00,5229
2005-01-12 18:30:00+01:00,4806
2005-01-12 18:45:00+01:00,8036
2005-01-12 19:00:00+01:00,4266
2005-01-12 19:15:00+01:00,8476
2005-01-12 19:30:00+01:00,9138
2005-01-12 19:45:00+01:00,6264
2005-01-12 20:00:00+01:00,4943
2005-01-12 20:15:00+01:00,9466
2005-01-12 20:30:00+01:00,5739
2005-01-12 20:45:00+01:00,2926
2005-01-12 21:00:00+01:00,5936
2005-01-12 21:15:00+01:00,4263
2005-01-12 21:30:00+01:00,7432
2005-01-12 21:45:00+01:00,2882
2005-01-12 22:00:00+01:00,4557
2005-01-12 22:15:00+01:00,6938
2005-01-12 22:30:00+01:00,2719
2005-01-12 22:45:00+01:00,5759
2005-01-12 23:00:00+01:00,6654
2005-01-12 23:15:00+01:00,5267
2005-01-12 23:30:00+01:00,4171
2005-01-12 23:45:00+01:00,3400
2005-01-13 00:00:00+01:00,2591
2005-01-13 00:15:00+01:00,4483
2005-01-13 00:30:00+01:00,3640
2005-01-13 00:45:00+01:00,2719
2005-01-13 01:00:00+01:00,3107
2005-01-13 01:15:00+01:00,2540
2005-01-13 01:30:00+01:00,4803
2005-01-13 01:45:00+01:00,5500
2005-01-13 02:00:00+01:00,2644
2005-01-13 02:15:00+01:00,5081
2005-01-13 02:30:00+01:00,5295
2005-01-13 02:45:00+01:00,3404
2005-01-13 03:00:00+01:00,3184
2005-01-13 03:15:00+01:00,3081
2005-01-13 03:30:00+01:00,5283
2005-01-13 03:45:00+01:00,5902
2005-01-13 04:00:00+01:00,3158
2005-01-13 04:15:00+01:00,4808
2005-01-13 04:30:00+01:00,3591
2005-01-13 04:45:00+01:00,4878
2005-01-13 05:00:00+01:00,3411
2005-01-13 05:15:00+01:00,2710
2005-01-13 05:30:00+01:00,949
2005-01-13 05:45:00+01:00,4324
2005-01-13 06:00:00+01:00,1231
2005-01-13 06:15:00+01:00,2592
2005-01-13 06:30:00+01:00,3110
2005-01-13 06:45:00+01:00,1849
2005-01-13 07:00:00+01:00,2304
2005-01-13 07:15:00+01:00,2110
2005-01-13 07:30:00+01:00,791
2005-01-13 07:45:00+01:00,1736
2005-01-13 08:00:00+01:00,2068
2005-01-13 08:15:00+01:00,3040
2005-01-13 08:30:00+01:00,274
2005-01-13 08:45:00+01:00,1723
2005-01-13 09:00:00+01:00,817
2005-01-13 09:15:00+01:00,1136
2005-01-13 09:30:00+01:00,0
2005-01-13 09:45:00+01:00,3744
2005-01-13 10:00:00+01:00,1827
2005-01-13 10:15:00+01:00,2469
2005-01-13 10:30:00+01:00,4153
2005-01-13 10:45:00+01:00,3032
2005-01-13 11:00:00+01:00,2099
2005-01-13 11:15:00+01:00,951
2005-01-13 11:30:00+01:00,1299
2005-01-13 11:45:00+01:00,1029
2005-01-13 12:00:00+01:00,1461
2005-01-13 12:15:00+01:00,1032
2005-01-13 12:30:00+01:00,3392
2005-01-13 12:45:00+01:00,2993
2005-01-13 13:00:00+01:00,4281
2005-01-13 13:15:00+01:00,3318
2005-01-13 13:30:00+01:00,3047
2005-01-13 13:45:00+01:00,3272
2005-01-13 14:00:00+01:00,4080
2005-01-13 14:15:00+01:00,2719
2005-01-13 14:30:00+01:00,2377
2005-01-13 14:45:00+01:00,4155
2005-01-13 15:00:00+01:00,1096
2005-01-13 15:15:00+01:00,2901
2005-01-13 15:30:00+01:00,495
2005-01-13 15:45:00+01:00,941
2005-01-13 16:00:00+01:00,1003
2005-01-13 16:15:00+01:00,23
2005-01-13 16:30:00+01:00,1339
2005-01-13 16:45:00+01:00,3159
2005-01-13 17:00:00+01:00,848
2005-01-13 17:15:00+01:00,2500
2005-01-13 17:30:00+01:00,1530
2005-01-13 17:45:00+01:00,3487
2005-01-13 18:00:00+01:00,1236
2005-01-13 18:15:00+01:00,6921
2005-01-13 18:30:00+01:00,5092
2005-01-13 18:45:00+01:00,5947
2005-01-13 19:00:00+01:00,5817
2005-01-13 19:15:00+01:00,6506
2005-01-13 19:30:00+01:00,10523
2005-01-13 19:45:00+01:00,7974
2005-01-13 20:00:00+01:00,5585
2005-01-13 20:15:00+01:00,6162
2005-01-13 20:30:00+01:00,6256
2005-01-13 20:45:00+01:00,8378
2005-01-13 21:00:00+01:00,6911
2005-01-13 21:15:00+01:00,3547
2005-01-13 21:30:00+01:00,7080
2005-01-13 21:45:00+01:00,5696
2005-01-13 22:00:00+01:00,7553
2005-01-13 22:15:00+01:00,5249
2005-01-13 22:30:00+01:00,5112
2005-01-13 22:45:00+01:00,4080
2005-01-13 23:00:00+01:00,4829
2005-01-13 23:15:00+01:00,4505
2005-01-13 23:30:00+01:00,5790
2005-01-13 23:45:00+01:00,5734
2005-01-14 00:00:00+01:00,3505
2005-01-14 00:15:00+01:00,3462
2005-01-14 00:30:00+01:00,5061
2005-01-14 00:45:00+01:00,4452
2005-01-14 01:00:00+01:00,4810
2005-01-14 01:15:00+01:00,4097
2005-01-14 01:30:00+01:00,1797
2005-01-14 01:45:00+01:00,4677
2005-01-14 02:00:00+01:00,5587
2005-01-14 02:15:00+01:00,3660
2005-01-14 02:30:00+01:00,2440
2005-01-14 02:45:00+01:00,3160
2005-01-14 03:00:00+01:00,3802
2005-01-14 03:15:00+01:00,2849
2005-01-14 03:30:00+01:00,2102
2005-01-14 03:45:00+01:00,3226
2005-01-14 04:00:00+01:00,1800
2005-01-14 04:15:00+01:00,2268
2005-01-14 04:30:00+01:00,2272
2005-01-14 04:45:00+01:00,498
2005-01-14 05:00:00+01:00,1744
2005-01-14 05:15:00+01:00,1887
2005-01-14 05:30:00+01:00,2701
2005-01-14 05:45:00+01:00,2176
2005-01-14 06:00:00+01:00,2509
2005-01-14 06:15:00+01:00,1270
2005-01-14 06:30:00+01:00,719
2005-01-14 06:45:00+01:00,475
2005-01-14 07:00:00+01:00,1911
2005-01-14 07:15:00+01:00,1789
2005-01-14 07:30:00+01:00,1169
2005-01-14 07:45:00+01:00,592
2005-01-14 08:00:00+01:00,887
2005-01-14 08:15:00+01:00,1261
2005-01-14 08:30:00+01:00,1028
2005-01-14 08:45:00+01:00,2412
2005-01-14 09:00:00+01:00,3429
2005-01-14 09:15:00+01:00,1882
2005-01-14 09:30:00+01:00,2051
2005-01-14 09:45:00+01:00,2112
2005-01-14 10:00:00+01:00,1952
2005-01-14 10:15:00+01:00,2146
2005-01-14 10:30:00+01:00,1577
2005-01-14 10:45:00+01:00,0
2005-01-14 11:00:00+01:00,1221
2005-01-14 11:15:00+01:00,2084
2005-01-14 11:30:00+01:00,1847
2005-01-14 11:45:00+01:00,1595
2005-01-14 12:00:00+01:00,219
2005-01-14 12:15:00+01:00,4413
2005-01-14 12:30:00+01:00,0
2005-01-14 12:45:00+01:00,2326
2005-01-14 13:00:00+01:00,1368
2005-01-14 13:15:00+01:00,1811
2005-01-14 13:30:00+01:00,3460
2005-01-14 13:45:00+01:00,3039
2005-01-14 14:00:00+01:00,3403
2005-01-14 14:15:00+01:00,3336
2005-01-14 14:30:00+01:00,1551
2005-01-14 14:45:00+01:00,513
2005-01-14 15:00:00+01:00,2412
2005-01-14 15:15:00+01:00,2711
2005-01-14 15:30:00+01:00,0
2005-01-14 15:45:00+01:00,866
2005-01-14 16:00:00+01:00,786
2005-01-14 16:15:00+01:00,3286
2005-01-14 16:30:00+01:00,1155
2005-01-14 16:45:00+01:00,4504
2005-01-14 17:00:00+01:00,628
2005-01-14 17:15:00+01:00,2862
2005-01-14 17:30:00+01:00,841
2005-01-14 17:45:00+01:00,3612
2005-01-14 18:00:00+01:00,2875
2005-01-14 18:15:00+01:00,1646
2005-01-14 18:30:00+01:00,5799
2005-01-14 18:45:00+01:00,4197
2005-01-14 19:00:00+01:00,5969
2005-01-14 19:15:00+01:00,6510
2005-01-14 19:30:00+01:00,7928
2005-01-14 19:45:00+01:00,7393
2005-01-14 20:00:00+01:00,5594
2005-01-14 20:15:00+01:00,5809
2005-01-14 20:30:00+01:00,4709
2005-01-14 20:45:00+01:00,7648
2005-01-14 21:00:00+01:00,9545
2005-01-14 21:15:00+01:00,2065
2005-01-14 21:30:00+01:00,7102
2005-01-14 21:45:00+01:00,9231
2005-01-14 22:00:00+01:00,5531
2005-01-14 22:15:00+01:00,3587
2005-01-14 22:30:00+01:00,4453
2005-01-14 22:45:00+01:00,2264
2005-01-14 23:00:00+01:00,1723
2005-01-14 23:15:00+01:00,5186
2005-01-14 23:30:00+01:00,2816
2005-01-14 23:45:00+01:00,3318
2005-01-15 00:00:00+01:00,2700
2005-01-15 00:15:00+01:00,4320
2005-01-15 00:30:00+01:00,2076
2005-01-15 00:45:00+01:00,4063
2005-01-15 01:00:00+01:00,3046
2005-01-15 01:15:00+01:00,4241
2005-01-15 01:30:00+01:00,1677
2005-01-15 01:45:00+01:00,1862
2005-01-15 02:00:00+01:00,3272
2005-01-15 02:15:00+01:00,3034
2005-01-15 02:30:00+01:00,1402
2005-01-15 02:45:00+01:00,1086
2005-01-15 03:00:00+01:00,1860
2005-01-15 03:15:00+01:00,1669
2005-01-15 03:30:00+01:00,1153
2005-01-15 03:45:00+01:00,1938
2005-01-15 04:00:00+01:00,1665
2005-01-15 04:15:00+01:00,3332
2005-01-15 04:30:00+01:00,1958
2005-01-15 04:45:00+01:00,3469
2005-01-15 05:00:00+01:00,1615
2005-01-15 05:15:00+01:00,2701
2005-01-15 05:30:00+01:00,1601
2005-01-15 05:45:00+01:00,2018
2005-01-15 06:00:00+01:00,2574
2005-01-15 06:15:00+01:00,1880
2005-01-15 06:30:00+01:00,1248
2005-01-15 06:45:00+01:00,845
2005-01-15 07:00:00+01:00,479
2005-01-15 07:15:00+01:00,2454
2005-01-15 07:30:00+01:00,593
2005-01-15 07:45:00+01:00,777
2005-01-15 08:00:00+01:00,1449
2005-01-15 08:15:00+01:00,701
2005-01-15 08:30:00+01:00,1026
2005-01-15 08:45:00+01:00,2668
2005-01-15 09:00:00+01:00,918
2005-01-15 09:15:00+01:00,1767
2005-01-15 09:30:00+01:00,1745
2005-01-15 09:45:00+01:00,1778
2005-01-15 10:00:00+01:00,1521
2005-01-15 10:15:00+01:00,1371
2005-01-15 10:30:00+01:00,1767
2005-01-15 10:45:00+01:00,1686
2005-01-15 11:00:00+01:00,1691
2005-01-15 11:15:00+01:00,659
2005-01-15 11:30:00+01:00,613
2005-01-15 11:45:00+01:00,1207
2005-01-15 12:00:00+01:00,4831
2005-01-15 12:15:00+01:00,2694
2005-01-15 12:30:00+01:00,2741
2005-01-15 12:45:00+01:00,1906
2005-01-15 13:00:00+01:00,1248
2005-01-15 13:15:00+01:00,489
2005-01-15 13:30:00+01:00,3745
2005-01-15 13:45:00+01:00,0
2005-01-15 14:00:00+01:00,671
2005-01-15 14:15:00+01:00,1769
2005-01-15 14:30:00+01:00,1456
2005-01-15 14:45:00+01:00,2508
2005-01-15 15:00:00+01:00,2114
2005-01-15 15:15:00+01:00,1957
2005-01-15 15:30:00+01:00,644
