profile,period,day,time,power
H0,Transition,Saturday,10:15,162.0
H0,Transition,Saturday,10:30,164.9
H0,Transition,Saturday,10:45,167.3
H0,Transition,Saturday,11:00,169.2
H0,Transition,Saturday,11:15,170.8
H0,Transition,Saturday,11:30,172.5
H0,Transition,Saturday,11:45,174.8
H0,Transition,Saturday,12:00,177.7
H0,Transition,Saturday,12:15,180.8
H0,Transition,Saturday,12:30,183.1
H0,Transition,Saturday,12:45,183.9
H0,Transition,Saturday,13:00,182.7
H0,Transition,Saturday,13:15,179.8
H0,Transition,Saturday,13:30,175.8
H0,Transition,Saturday,13:45,171.5
H0,Transition,Saturday,14:00,167.2
H0,Transition,Saturday,14:15,163.1
H0,Transition,Saturday,14:30,159.2
H0,Transition,Saturday,14:45,155.6
H0,Transition,Saturday,15:00,152.3
H0,Transition,Saturday,15:15,149.5
H0,Transition,Saturday,15:30,147.2
H0,Transition,Saturday,15:45,145.7
H0,Transition,Saturday,16:00,145.0
H0,Transition,Saturday,16:15,145.4
H0,Transition,Saturday,16:30,146.7
H0,Transition,Saturday,16:45,149.0
H0,Transition,Saturday,17:00,152.3
H0,Transition,Saturday,17:15,156.4
H0,Transition,Saturday,17:30,161.5
H0,Transition,Saturday,17:45,167.3
H0,Transition,Saturday,18:00,173.7
H0,Transition,Saturday,18:15,180.4
H0,Transition,Saturday,18:30,186.7
H0,Transition,Saturday,18:45,192.3
H0,Transition,Saturday,19:00,196.5
H0,Transition,Saturday,19:15,199.0
H0,Transition,Saturday,19:30,199.4
H0,Transition,Saturday,19:45,197.3
H0,Transition,Saturday,20:00,192.4
H0,Transition,Saturday,20:15,185.2
H0,Transition,Saturday,20:30,176.6
H0,Transition,Saturday,20:45,167.3
H0,Transition,Saturday,21:00,157.9
H0,Transition,Saturday,21:15,149.5
H0,Transition,Saturday,21:30,142.9
H0,Transition,Saturday,21:45,139.0
H0,Transition,Saturday,22:00,138.3
H0,Transition,Saturday,22:15,139.2
H0,Transition,Saturday,22:30,139.5
H0,Transition,Saturday,22:45,137.3
H0,Transition,Saturday,23:00,131.1
H0,Transition,Saturday,23:15,121.9
H0,Transition,Saturday,23:30,111.5
H0,Transition,Saturday,23:45,101.5
H0,Transition,Sunday,00:00,93.4
H0,Transition,Sunday,00:15,86.8
H0,Transition,Sunday,00:30,81.2
H0,Transition,Sunday,00:45,75.7
H0,Transition,Sunday,01:00,70.1
H0,Transition,Sunday,01:15,64.5
H0,Transition,Sunday,01:30,59.3
H0,Transition,Sunday,01:45,54.9
H0,Transition,Sunday,02:00,51.7
H0,Transition,Sunday,02:15,49.4
H0,Transition,Sunday,02:30,47.8
H0,Transition,Sunday,02:45,46.6
H0,Transition,Sunday,03:00,45.5
H0,Transition,Sunday,03:15,44.5
H0,Transition,Sunday,03:30,43.8
H0,Transition,Sunday,03:45,43.3
H0,Transition,Sunday,04:00,43.1
H0,Transition,Sunday,04:15,43.1
H0,Transition,Sunday,04:30,43.2
H0,Transition,Sunday,04:45,43.3
H0,Transition,Sunday,05:00,43.3
H0,Transition,Sunday,05:15,43.3
H0,Transition,Sunday,05:30,43.2
H0,Transition,Sunday,05:45,43.3
H0,Transition,Sunday,06:00,43.5
H0,Transition,Sunday,06:15,44.3
H0,Transition,Sunday,06:30,46.0
H0,Transition,Sunday,06:45,49.1
H0,Transition,Sunday,07:00,53.9
H0,Transition,Sunday,07:15,60.4
H0,Transition,Sunday,07:30,68.8
H0,Transition,Sunday,07:45,79.1
H0,Transition,Sunday,08:00,91.1
H0,Transition,Sunday,08:15,104.3
H0,Transition,Sunday,08:30,118.0
H0,Transition,Sunday,08:45,131.5
H0,Transition,Sunday,09:00,144.2
H0,Transition,Sunday,09:15,155.5
H0,Transition,Sunday,09:30,165.3
H0,Transition,Sunday,09:45,173.1
H0,Transition,Sunday,10:00,178.8
H0,Transition,Sunday,10:15,183.1
H0,Transition,Sunday,10:30,187.0
H0,Transition,Sunday,10:45,191.4
H0,Transition,Sunday,11:00,197.0
H0,Transition,Sunday,11:15,203.0
H0,Transition,Sunday,11:30,208.5
H0,Transition,Sunday,11:45,212.2
H0,Transition,Sunday,12:00,213.5
H0,Transition,Sunday,12:15,211.8
H0,Transition,Sunday,12:30,207.0
H0,Transition,Sunday,12:45,198.9
H0,Transition,Sunday,13:00,187.6
H0,Transition,Sunday,13:15,174.6
H0,Transition,Sunday,13:30,161.7
H0,Transition,Sunday,13:45,150.6
H0,Transition,Sunday,14:00,142.8
H0,Transition,Sunday,14:15,137.6
H0,Transition,Sunday,14:30,133.9
H0,Transition,Sunday,14:45,130.7
H0,Transition,Sunday,15:00,127.1
H0,Transition,Sunday,15:15,123.1
H0,Transition,Sunday,15:30,119.0
H0,Transition,Sunday,15:45,114.9
H0,Transition,Sunday,16:00,111.0
H0,Transition,Sunday,16:15,107.7
H0,Transition,Sunday,16:30,105.6
H0,Transition,Sunday,16:45,104.9
H0,Transition,Sunday,17:00,106.0
H0,Transition,Sunday,17:15,108.8
H0,Transition,Sunday,17:30,113.2
H0,Transition,Sunday,17:45,119.0
H0,Transition,Sunday,18:00,126.0
H0,Transition,Sunday,18:15,133.7
H0,Transition,Sunday,18:30,141.5
H0,Transition,Sunday,18:45,149.0
H0,Transition,Sunday,19:00,155.5
H0,Transition,Sunday,19:15,160.6
H0,Transition,Sunday,19:30,163.6
H0,Transition,Sunday,19:45,164.0
H0,Transition,Sunday,20:00,161.5
H0,Transition,Sunday,20:15,157.1
H0,Transition,Sunday,20:30,152.2
H0,Transition,Sunday,20:45,148.2
H0,Transition,Sunday,21:00,145.9
H0,Transition,Sunday,21:15,144.7
H0,Transition,Sunday,21:30,143.6
H0,Transition,Sunday,21:45,141.5
H0,Transition,Sunday,22:00,137.5
H0,Transition,Sunday,22:15,131.8
H0,Transition,Sunday,22:30,124.7
H0,Transition,Sunday,22:45,116.5
H0,Transition,Sunday,23:00,107.6
H0,Transition,Sunday,23:15,98.4
H0,Transition,Sunday,23:30,89.2
H0,Transition,Sunday,23:45,80.7
G0,Summer,Workday,00:00,71.5
G0,Summer,Workday,00:15,69.0
G0,Summer,Workday,00:30,66.3
G0,Summer,Workday,00:45,63.5
G0,Summer,Workday,01:00,60.9
G0,Summer,Workday,01:15,58.6
G0,Summer,Workday,01:30,56.6
G0,Summer,Workday,01:45,55.1
G0,Summer,Workday,02:00,54.2
G0,Summer,Workday,02:15,53.7
G0,Summer,Workday,02:30,53.4
G0,Summer,Workday,02:45,53.3
G0,Summer,Workday,03:00,53.1
G0,Summer,Workday,03:15,53.2
G0,Summer,Workday,03:30,54.1
G0,Summer,Workday,03:45,56.1
G0,Summer,Workday,04:00,59.4
G0,Summer,Workday,04:15,63.3
G0,Summer,Workday,04:30,67.2
G0,Summer,Workday,04:45,70.1
G0,Summer,Workday,05:00,71.4
G0,Summer,Workday,05:15,71.6
G0,Summer,Workday,05:30,71.2
G0,Summer,Workday,05:45,71.0
G0,Summer,Workday,06:00,71.5
G0,Summer,Workday,06:15,73.1
G0,Summer,Workday,06:30,75.9
G0,Summer,Workday,06:45,80.4
G0,Summer,Workday,07:00,86.6
G0,Summer,Workday,07:15,95.1
G0,Summer,Workday,07:30,106.3
G0,Summer,Workday,07:45,120.5
G0,Summer,Workday,08:00,137.8
G0,Summer,Workday,08:15,156.3
G0,Summer,Workday,08:30,173.4
G0,Summer,Workday,08:45,186.9
G0,Summer,Workday,09:00,195.0
G0,Summer,Workday,09:15,198.7
G0,Summer,Workday,09:30,199.8
G0,Summer,Workday,09:45,200.0
G0,Summer,Workday,10:00,200.6
G0,Summer,Workday,10:15,201.9
G0,Summer,Workday,10:30,203.6
G0,Summer,Workday,10:45,205.6
G0,Summer,Workday,11:00,207.6
G0,Summer,Workday,11:15,209.1
G0,Summer,Workday,11:30,209.6
G0,Summer,Workday,11:45,208.4
G0,Summer,Workday,12:00,205.1
G0,Summer,Workday,12:15,200.0
G0,Summer,Workday,12:30,193.8
G0,Summer,Workday,12:45,186.9
G0,Summer,Workday,13:00,179.9
G0,Summer,Workday,13:15,173.4
G0,Summer,Workday,13:30,168.1
G0,Summer,Workday,13:45,164.4
G0,Summer,Workday,14:00,163.0
G0,Summer,Workday,14:15,163.5
G0,Summer,Workday,14:30,165.4
G0,Summer,Workday,14:45,168.2
G0,Summer,Workday,15:00,171.5
G0,Summer,Workday,15:15,174.6
G0,Summer,Workday,15:30,177.2
G0,Summer,Workday,15:45,178.5
G0,Summer,Workday,16:00,178.2
G0,Summer,Workday,16:15,176.8
G0,Summer,Workday,16:30,175.1
G0,Summer,Workday,16:45,173.8
G0,Summer,Workday,17:00,173.2
G0,Summer,Workday,17:15,172.4
G0,Summer,Workday,17:30,170.2
G0,Summer,Workday,17:45,165.4
G0,Summer,Workday,18:00,157.1
G0,Summer,Workday,18:15,146.1
G0,Summer,Workday,18:30,133.8
G0,Summer,Workday,18:45,121.5
G0,Summer,Workday,19:00,110.1
G0,Summer,Workday,19:15,100.5
G0,Summer,Workday,19:30,93.2
G0,Summer,Workday,19:45,88.8
G0,Summer,Workday,20:00,87.4
G0,Summer,Workday,20:15,88.1
G0,Summer,Workday,20:30,89.6
G0,Summer,Workday,20:45,90.6
G0,Summer,Workday,21:00,90.2
G0,Summer,Workday,21:15,88.5
G0,Summer,Workday,21:30,86.3
G0,Summer,Workday,21:45,84.1
G0,Summer,Workday,22:00,82.4
G0,Summer,Workday,22:15,81.2
G0,Summer,Workday,22:30,80.3
G0,Summer,Workday,22:45,79.4
G0,Summer,Workday,23:00,78.4
G0,Summer,Workday,23:15,77.2
G0,Summer,Workday,23:30,75.7
G0,Summer,Workday,23:45,73.8
G0,Summer,Saturday,00:00,74.6
G0,Summer,Saturday,00:15,76.2
G0,Summer,Saturday,00:30,77.7
G0,Summer,Saturday,00:45,78.5
G0,Summer,Saturday,01:00,77.9
G0,Summer,Saturday,01:15,76.3
G0,Summer,Saturday,01:30,74.1
G0,Summer,Saturday,01:45,71.9
G0,Summer,Saturday,02:00,70.2
G0,Summer,Saturday,02:15,68.9
G0,Summer,Saturday,02:30,67.9
G0,Summer,Saturday,02:45,67.3
G0,Summer,Saturday,03:00,66.9
G0,Summer,Saturday,03:15,66.7
G0,Summer,Saturday,03:30,66.8
G0,Summer,Saturday,03:45,67.3
G0,Summer,Saturday,04:00,68.0
G0,Summer,Saturday,04:15,69.0
G0,Summer,Saturday,04:30,70.0
G0,Summer,Saturday,04:45,71.0
G0,Summer,Saturday,05:00,71.8
G0,Summer,Saturday,05:15,72.4
G0,Summer,Saturday,05:30,72.8
G0,Summer,Saturday,05:45,72.9
G0,Summer,Saturday,06:00,73.0
G0,Summer,Saturday,06:15,73.9
G0,Summer,Saturday,06:30,77.0
G0,Summer,Saturday,06:45,83.2
G0,Summer,Saturday,07:00,93.3
G0,Summer,Saturday,07:15,106.2
G0,Summer,Saturday,07:30,120.5
G0,Summer,Saturday,07:45,134.5
G0,Summer,Saturday,08:00,147.2
G0,Summer,Saturday,08:15,157.8
G0,Summer,Saturday,08:30,166.2
G0,Summer,Saturday,08:45,171.9
G0,Summer,Saturday,09:00,175.0
G0,Summer,Saturday,09:15,176.1
G0,Summer,Saturday,09:30,176.3
G0,Summer,Saturday,09:45,176.6
G0,Summer,Saturday,10:00,177.7
G0,Summer,Saturday,10:15,179.4
G0,Summer,Saturday,10:30,181.3
G0,Summer,Saturday,10:45,183.1
G0,Summer,Saturday,11:00,184.4
G0,Summer,Saturday,11:15,185.2
G0,Summer,Saturday,11:30,185.3
G0,Summer,Saturday,11:45,185.0
G0,Summer,Saturday,12:00,184.1
G0,Summer,Saturday,12:15,182.4
G0,Summer,Saturday,12:30,179.7
G0,Summer,Saturday,12:45,175.7
G0,Summer,Saturday,13:00,170.1
G0,Summer,Saturday,13:15,163.1
G0,Summer,Saturday,13:30,154.6
G0,Summer,Saturday,13:45,144.8
G0,Summer,Saturday,14:00,133.9
G0,Summer,Saturday,14:15,122.7
G0,Summer,Saturday,14:30,112.0
G0,Summer,Saturday,14:45,102.8
G0,Summer,Saturday,15:00,95.7
G0,Summer,Saturday,15:15,90.4
G0,Summer,Saturday,15:30,86.4
G0,Summer,Saturday,15:45,83.2
G0,Summer,Saturday,16:00,80.3
G0,Summer,Saturday,16:15,77.8
G0,Summer,Saturday,16:30,75.9
G0,Summer,Saturday,16:45,74.7
G0,Summer,Saturday,17:00,74.4
G0,Summer,Saturday,17:15,74.8
G0,Summer,Saturday,17:30,75.6
G0,Summer,Saturday,17:45,76.6
G0,Summer,Saturday,18:00,77.6
G0,Summer,Saturday,18:15,78.5
G0,Summer,Saturday,18:30,79.1
G0,Summer,Saturday,18:45,79.4
G0,Summer,Saturday,19:00,79.4
G0,Summer,Saturday,19:15,79.4
G0,Summer,Saturday,19:30,79.6
G0,Summer,Saturday,19:45,80.4
G0,Summer,Saturday,20:00,81.9
G0,Summer,Saturday,20:15,83.9
G0,Summer,Saturday,20:30,85.7
G0,Summer,Saturday,20:45,86.9
G0,Summer,Saturday,21:00,87.0
G0,Summer,Saturday,21:15,86.3
G0,Summer,Saturday,21:30,84.9
G0,Summer,Saturday,21:45,83.2
G0,Summer,Saturday,22:00,81.3
G0,Summer,Saturday,22:15,79.3
G0,Summer,Saturday,22:30,77.4
G0,Summer,Saturday,22:45,75.7
G0,Summer,Saturday,23:00,74.1
G0,Summer,Saturday,23:15,72.7
G0,Summer,Saturday,23:30,71.3
G0,Summer,Saturday,23:45,70.1
G0,Summer,Sunday,00:00,68.8
G0,Summer,Sunday,00:15,67.4
G0,Summer,Sunday,00:30,65.7
G0,Summer,Sunday,00:45,63.5
G0,Summer,Sunday,01:00,60.9
G0,Summer,Sunday,01:15,58.0
G0,Summer,Sunday,01:30,55.4
G0,Summer,Sunday,01:45,53.3
G0,Summer,Sunday,02:00,52.0
G0,Summer,Sunday,02:15,51.4
G0,Summer,Sunday,02:30,51.0
G0,Summer,Sunday,02:45,50.5
G0,Summer,Sunday,03:00,49.6
G0,Summer,Sunday,03:15,48.5
G0,Summer,Sunday,03:30,47.5
G0,Summer,Sunday,03:45,46.7
G0,Summer,Sunday,04:00,46.4
G0,Summer,Sunday,04:15,46.5
G0,Summer,Sunday,04:30,46.6
G0,Summer,Sunday,04:45,46.7
G0,Summer,Sunday,05:00,46.6
G0,Summer,Sunday,05:15,46.3
G0,Summer,Sunday,05:30,46.0
G0,Summer,Sunday,05:45,45.8
G0,Summer,Sunday,06:00,45.9
G0,Summer,Sunday,06:15,46.3
G0,Summer,Sunday,06:30,47.2
G0,Summer,Sunday,06:45,48.6
G0,Summer,Sunday,07:00,50.5
G0,Summer,Sunday,07:15,52.6
G0,Summer,Sunday,07:30,54.3
G0,Summer,Sunday,07:45,55.1
G0,Summer,Sunday,08:00,54.8
G0,Summer,Sunday,08:15,53.9
G0,Summer,Sunday,08:30,53.2
G0,Summer,Sunday,08:45,53.3
G0,Summer,Sunday,09:00,54.7
G0,Summer,Sunday,09:15,57.2
G0,Summer,Sunday,09:30,60.0
G0,Summer,Sunday,09:45,62.6
G0,Summer,Sunday,10:00,64.5
G0,Summer,Sunday,10:15,65.9
G0,Summer,Sunday,10:30,67.0
G0,Summer,Sunday,10:45,68.2
G0,Summer,Sunday,11:00,69.7
G0,Summer,Sunday,11:15,71.4
G0,Summer,Sunday,11:30,73.2
G0,Summer,Sunday,11:45,74.7
G0,Summer,Sunday,12:00,76.0
G0,Summer,Sunday,12:15,77.0
G0,Summer,Sunday,12:30,77.8
G0,Summer,Sunday,12:45,78.5
G0,Summer,Sunday,13:00,79.1
G0,Summer,Sunday,13:15,79.5
G0,Summer,Sunday,13:30,79.3
G0,Summer,Sunday,13:45,78.5
G0,Summer,Sunday,14:00,76.8
G0,Summer,Sunday,14:15,74.4
G0,Summer,Sunday,14:30,71.8
G0,Summer,Sunday,14:45,69.1
G0,Summer,Sunday,15:00,66.8
G0,Summer,Sunday,15:15,64.8
G0,Summer,Sunday,15:30,63.1
G0,Summer,Sunday,15:45,61.7
G0,Summer,Sunday,16:00,60.4
G0,Summer,Sunday,16:15,59.7
G0,Summer,Sunday,16:30,59.7
G0,Summer,Sunday,16:45,60.7
G0,Summer,Sunday,17:00,63.0
G0,Summer,Sunday,17:15,66.0
G0,Summer,Sunday,17:30,69.2
G0,Summer,Sunday,17:45,71.9
G0,Summer,Sunday,18:00,73.9
G0,Summer,Sunday,18:15,75.1
G0,Summer,Sunday,18:30,76.0
G0,Summer,Sunday,18:45,76.6
G0,Summer,Sunday,19:00,77.3
G0,Summer,Sunday,19:15,78.2
G0,Summer,Sunday,19:30,79.2
G0,Summer,Sunday,19:45,80.4
G0,Summer,Sunday,20:00,81.6
G0,Summer,Sunday,20:15,82.9
G0,Summer,Sunday,20:30,83.8
G0,Summer,Sunday,20:45,84.1
G0,Summer,Sunday,21:00,83.7
G0,Summer,Sunday,21:15,82.7
G0,Summer,Sunday,21:30,81.2
G0,Summer,Sunday,21:45,79.4
G0,Summer,Sunday,22:00,77.5
G0,Summer,Sunday,22:15,75.5
G0,Summer,Sunday,22:30,73.3
G0,Summer,Sunday,22:45,71.0
G0,Summer,Sunday,23:00,68.6
G0,Summer,Sunday,23:15,66.4
G0,Summer,Sunday,23:30,64.6
G0,Summer,Sunday,23:45,63.5
G0,Winter,Workday,00:00,65.5
G0,Winter,Workday,00:15,62.6
G0,Winter,Workday,00:30,59.6
G0,Winter,Workday,00:45,57.0
G0,Winter,Workday,01:00,54.8
G0,Winter,Workday,01:15,53.1
G0,Winter,Workday,01:30,51.7
G0,Winter,Workday,01:45,50.5
G0,Winter,Workday,02:00,49.4
G0,Winter,Workday,02:15,48.5
G0,Winter,Workday,02:30,47.9
G0,Winter,Workday,02:45,47.7
G0,Winter,Workday,03:00,47.9
G0,Winter,Workday,03:15,48.7
G0,Winter,Workday,03:30,50.2
G0,Winter,Workday,03:45,52.3
G0,Winter,Workday,04:00,55.1
G0,Winter,Workday,04:15,58.2
G0,Winter,Workday,04:30,61.2
G0,Winter,Workday,04:45,63.5
G0,Winter,Workday,05:00,65.0
G0,Winter,Workday,05:15,66.0
G0,Winter,Workday,05:30,67.1
G0,Winter,Workday,05:45,69.1
G0,Winter,Workday,06:00,72.5
G0,Winter,Workday,06:15,77.1
G0,Winter,Workday,06:30,82.9
G0,Winter,Workday,06:45,89.7
G0,Winter,Workday,07:00,97.6
G0,Winter,Workday,07:15,107.3
G0,Winter,Workday,07:30,119.9
G0,Winter,Workday,07:45,136.4
G0,Winter,Workday,08:00,157.1
G0,Winter,Workday,08:15,179.5
G0,Winter,Workday,08:30,200.5
G0,Winter,Workday,08:45,216.8
G0,Winter,Workday,09:00,226.2
G0,Winter,Workday,09:15,230.0
G0,Winter,Workday,09:30,230.4
G0,Winter,Workday,09:45,229.9
G0,Winter,Workday,10:00,230.0
G0,Winter,Workday,10:15,231.2
G0,Winter,Workday,10:30,233.0
G0,Winter,Workday,10:45,235.5
G0,Winter,Workday,11:00,238.1
G0,Winter,Workday,11:15,240.0
G0,Winter,Workday,11:30,240.4
G0,Winter,Workday,11:45,238.3
G0,Winter,Workday,12:00,233.0
G0,Winter,Workday,12:15,225.1
G0,Winter,Workday,12:30,215.7
G0,Winter,Workday,12:45,205.6
G0,Winter,Workday,13:00,195.7
G0,Winter,Workday,13:15,186.7
G0,Winter,Workday,13:30,179.2
G0,Winter,Workday,13:45,173.8
G0,Winter,Workday,14:00,171.0
G0,Winter,Workday,14:15,170.7
G0,Winter,Workday,14:30,172.7
G0,Winter,Workday,14:45,176.6
G0,Winter,Workday,15:00,182.1
G0,Winter,Workday,15:15,188.2
G0,Winter,Workday,15:30,193.9
G0,Winter,Workday,15:45,198.1
G0,Winter,Workday,16:00,200.1
G0,Winter,Workday,16:15,200.7
G0,Winter,Workday,16:30,200.9
G0,Winter,Workday,16:45,201.8
G0,Winter,Workday,17:00,204.0
G0,Winter,Workday,17:15,205.8
G0,Winter,Workday,17:30,205.5
G0,Winter,Workday,17:45,200.9
G0,Winter,Workday,18:00,190.7
G0,Winter,Workday,18:15,176.6
G0,Winter,Workday,18:30,160.5
G0,Winter,Workday,18:45,144.8
G0,Winter,Workday,19:00,131.3
G0,Winter,Workday,19:15,120.1
G0,Winter,Workday,19:30,111.3
G0,Winter,Workday,19:45,104.6
G0,Winter,Workday,20:00,100.0
G0,Winter,Workday,20:15,96.7
G0,Winter,Workday,20:30,94.1
G0,Winter,Workday,20:45,91.6
G0,Winter,Workday,21:00,88.5
G0,Winter,Workday,21:15,85.2
G0,Winter,Workday,21:30,82.1
G0,Winter,Workday,21:45,79.4
G0,Winter,Workday,22:00,77.6
G0,Winter,Workday,22:15,76.4
G0,Winter,Workday,22:30,75.6
G0,Winter,Workday,22:45,74.7
G0,Winter,Workday,23:00,73.7
G0,Winter,Workday,23:15,72.3
G0,Winter,Workday,23:30,70.5
G0,Winter,Workday,23:45,68.2
G0,Winter,Saturday,00:00,70.0
G0,Winter,Saturday,00:15,73.0
G0,Winter,Saturday,00:30,75.9
G0,Winter,Saturday,00:45,77.6
G0,Winter,Saturday,01:00,77.1
G0,Winter,Saturday,01:15,75.0
G0,Winter,Saturday,01:30,72.1
G0,Winter,Saturday,01:45,69.1
G0,Winter,Saturday,02:00,66.8
G0,Winter,Saturday,02:15,65.1
G0,Winter,Saturday,02:30,64.1
G0,Winter,Saturday,02:45,63.5
G0,Winter,Saturday,03:00,63.4
G0,Winter,Saturday,03:15,63.6
G0,Winter,Saturday,03:30,64.0
G0,Winter,Saturday,03:45,64.5
G0,Winter,Saturday,04:00,65.0
G0,Winter,Saturday,04:15,65.6
G0,Winter,Saturday,04:30,66.3
G0,Winter,Saturday,04:45,67.3
G0,Winter,Saturday,05:00,68.5
G0,Winter,Saturday,05:15,69.9
G0,Winter,Saturday,05:30,71.4
G0,Winter,Saturday,05:45,72.9
G0,Winter,Saturday,06:00,74.4
G0,Winter,Saturday,06:15,76.8
G0,Winter,Saturday,06:30,81.0
G0,Winter,Saturday,06:45,87.8
G0,Winter,Saturday,07:00,98.0
G0,Winter,Saturday,07:15,110.7
G0,Winter,Saturday,07:30,124.8
G0,Winter,Saturday,07:45,139.2
G0,Winter,Saturday,08:00,153.0
G0,Winter,Saturday,08:15,165.4
G0,Winter,Saturday,08:30,175.9
G0,Winter,Saturday,08:45,184.1
G0,Winter,Saturday,09:00,189.5
G0,Winter,Saturday,09:15,192.8
G0,Winter,Saturday,09:30,195.1
G0,Winter,Saturday,09:45,197.1
G0,Winter,Saturday,10:00,199.8
G0,Winter,Saturday,10:15,202.7
G0,Winter,Saturday,10:30,205.4
G0,Winter,Saturday,10:45,207.4
G0,Winter,Saturday,11:00,208.4
G0,Winter,Saturday,11:15,208.3
G0,Winter,Saturday,11:30,207.4
G0,Winter,Saturday,11:45,205.6
G0,Winter,Saturday,12:00,203.0
G0,Winter,Saturday,12:15,199.7
G0,Winter,Saturday,12:30,195.6
G0,Winter,Saturday,12:45,190.6
G0,Winter,Saturday,13:00,184.6
G0,Winter,Saturday,13:15,177.5
G0,Winter,Saturday,13:30,168.9
G0,Winter,Saturday,13:45,158.8
G0,Winter,Saturday,14:00,147.2
G0,Winter,Saturday,14:15,134.8
G0,Winter,Saturday,14:30,122.7
G0,Winter,Saturday,14:45,112.1
G0,Winter,Saturday,15:00,103.8
G0,Winter,Saturday,15:15,97.4
G0,Winter,Saturday,15:30,92.6
G0,Winter,Saturday,15:45,88.8
G0,Winter,Saturday,16:00,85.6
G0,Winter,Saturday,16:15,83.3
G0,Winter,Saturday,16:30,82.4
G0,Winter,Saturday,16:45,83.2
G0,Winter,Saturday,17:00,85.8
G0,Winter,Saturday,17:15,89.5
G0,Winter,Saturday,17:30,93.4
G0,Winter,Saturday,17:45,96.2
G0,Winter,Saturday,18:00,97.4
G0,Winter,Saturday,18:15,97.4
G0,Winter,Saturday,18:30,96.8
G0,Winter,Saturday,18:45,96.2
G0,Winter,Saturday,19:00,96.3
G0,Winter,Saturday,19:15,96.8
G0,Winter,Saturday,19:30,97.2
G0,Winter,Saturday,19:45,97.2
G0,Winter,Saturday,20:00,96.3
G0,Winter,Saturday,20:15,94.8
G0,Winter,Saturday,20:30,92.8
G0,Winter,Saturday,20:45,90.6
G0,Winter,Saturday,21:00,88.5
G0,Winter,Saturday,21:15,86.4
G0,Winter,Saturday,21:30,84.3
G0,Winter,Saturday,21:45,82.2
G0,Winter,Saturday,22:00,80.1
G0,Winter,Saturday,22:15,78.0
G0,Winter,Saturday,22:30,75.9
G0,Winter,Saturday,22:45,73.8
G0,Winter,Saturday,23:00,71.7
G0,Winter,Saturday,23:15,69.7
G0,Winter,Saturday,23:30,67.6
G0,Winter,Saturday,23:45,65.4
G0,Winter,Sunday,00:00,63.2
G0,Winter,Sunday,00:15,61.0
G0,Winter,Sunday,00:30,58.9
G0,Winter,Sunday,00:45,57.0
G0,Winter,Sunday,01:00,55.3
G0,Winter,Sunday,01:15,53.7
G0,Winter,Sunday,01:30,52.1
G0,Winter,Sunday,01:45,50.5
G0,Winter,Sunday,02:00,48.7
G0,Winter,Sunday,02:15,46.9
G0,Winter,Sunday,02:30,45.2
G0,Winter,Sunday,02:45,43.9
G0,Winter,Sunday,03:00,43.0
G0,Winter,Sunday,03:15,42.5
G0,Winter,Sunday,03:30,42.2
G0,Winter,Sunday,03:45,42.0
G0,Winter,Sunday,04:00,41.9
G0,Winter,Sunday,04:15,41.8
G0,Winter,Sunday,04:30,41.8
G0,Winter,Sunday,04:45,42.0
G0,Winter,Sunday,05:00,42.6
G0,Winter,Sunday,05:15,43.4
G0,Winter,Sunday,05:30,44.4
G0,Winter,Sunday,05:45,45.8
G0,Winter,Sunday,06:00,47.4
G0,Winter,Sunday,06:15,49.0
G0,Winter,Sunday,06:30,50.4
G0,Winter,Sunday,06:45,51.4
G0,Winter,Sunday,07:00,51.8
G0,Winter,Sunday,07:15,51.7
G0,Winter,Sunday,07:30,51.2
G0,Winter,Sunday,07:45,50.5
G0,Winter,Sunday,08:00,49.6
G0,Winter,Sunday,08:15,49.0
G0,Winter,Sunday,08:30,48.8
G0,Winter,Sunday,08:45,49.5
G0,Winter,Sunday,09:00,51.3
G0,Winter,Sunday,09:15,53.8
G0,Winter,Sunday,09:30,56.8
G0,Winter,Sunday,09:45,59.8
G0,Winter,Sunday,10:00,62.6
G0,Winter,Sunday,10:15,65.1
G0,Winter,Sunday,10:30,67.2
G0,Winter,Sunday,10:45,69.1
G0,Winter,Sunday,11:00,70.8
G0,Winter,Sunday,11:15,72.2
G0,Winter,Sunday,11:30,73.5
G0,Winter,Sunday,11:45,74.7
G0,Winter,Sunday,12:00,76.0
G0,Winter,Sunday,12:15,77.3
G0,Winter,Sunday,12:30,78.4
G0,Winter,Sunday,12:45,79.4
G0,Winter,Sunday,13:00,80.1
G0,Winter,Sunday,13:15,80.5
G0,Winter,Sunday,13:30,80.3
G0,Winter,Sunday,13:45,79.4
G0,Winter,Sunday,14:00,77.8
G0,Winter,Sunday,14:15,75.7
G0,Winter,Sunday,14:30,73.4
G0,Winter,Sunday,14:45,71.0
G0,Winter,Sunday,15:00,68.9
G0,Winter,Sunday,15:15,67.0
G0,Winter,Sunday,15:30,65.2
G0,Winter,Sunday,15:45,63.5
G0,Winter,Sunday,16:00,62.0
G0,Winter,Sunday,16:15,61.2
G0,Winter,Sunday,16:30,61.8
G0,Winter,Sunday,16:45,64.5
G0,Winter,Sunday,17:00,69.5
G0,Winter,Sunday,17:15,76.0
G0,Winter,Sunday,17:30,82.6
G0,Winter,Sunday,17:45,87.8
G0,Winter,Sunday,18:00,90.8
G0,Winter,Sunday,18:15,92.1
G0,Winter,Sunday,18:30,92.3
G0,Winter,Sunday,18:45,92.5
G0,Winter,Sunday,19:00,93.1
G0,Winter,Sunday,19:15,94.0
