timestep;demand;pv_radiation;wind_speed;wind_energy
723;41000;0;5.416596;0.201383
724;51000;0;3.757716;0.063143
725;61000;0;4.738928;0.144910667
726;76000;0;5.921897;0.243491417
727;62400;0;4.130493;0.09420775
728;62400;0.07908505;5.171419;0.180951583
729;114100;0.09944201;4.573058;0.131088167
730;118800;0.1167809;5.681507;0.223458917
731;123800;0.2685024;5.532897;0.21107475
732;120800;0.08914339;9.073231;0.506102583
733;115800;0.1299811;10.60121;0.633434167
734;116800;0.1256917;14.18205;0.9318375
735;95800;0.1560237;14.94565;0.995470833
736;94800;0.05314177;14.12041;0.926700833
737;91000;0.1039092;11.50757;0.708964167
738;61000;0.08435439;11.9846;0.748716667
739;77500;0.04775254;11.44741;0.703950833
740;99000;0;12.23773;0.769810833
741;112000;0;13.56076;0.880063333
742;84000;0;10.45419;0.6211825
743;56000;0;12.75861;0.8132175
744;43000;0;10.88882;0.657401667
745;41000;0;10.97983;0.664985833
746;41000;0;7.741138;0.395094833
747;41000;0;5.127067;0.177255583
748;51000;0;9.398105;0.533175417
749;61000;0;7.91136;0.40928
750;76000;0;7.15076;0.345896667
751;62400;0;4.119132;0.093261
752;62400;0.03909591;9.383233;0.531936083
753;114100;0.1233075;11.81088;0.73424
754;118800;0.2612971;8.422872;0.451906
755;123800;0.5002639;8.11941;0.4266175
756;120800;0.7583278;7.519166;0.376597167
757;115800;0.7577771;6.964273;0.330356083
758;116800;0.8721603;7.889081;0.407423417
759;95800;0.5717235;3.994099;0.082841583
760;94800;0.370149;4.299238;0.108269833
761;91000;0.3810215;4.029749;0.085812417
762;61000;0.2444427;3.109344;0.009112
763;77500;0.1094601;6.004753;0.250396083
764;99000;0;8.226921;0.43557675
765;112000;0;5.791132;0.232594333
766;84000;0;5.837246;0.236437167
767;56000;0;3.766575;0.06388125
768;43000;0;4.780644;0.148387
769;41000;0;4.559369;0.129947417
770;41000;0;3.540589;0.045049083
771;41000;0;2.32669;0
772;51000;0;3.171579;0.01429825
773;61000;0;2.904072;0
774;76000;0;1.778696;0
775;62400;0;1.915364;0
776;62400;0.0093691;2.272637;0
777;114100;0.04309897;3.993159;0.08276325
778;118800;0.03163144;4.214144;0.101178667
779;123800;0.02338143;4.559546;0.129962167
780;120800;0.06433084;4.476105;0.12300875
781;115800;0.2336776;6.590602;0.299216833
782;116800;0.1063398;5.400685;0.200057083
783;95800;0.04874669;6.255109;0.271259083
784;94800;0.1109526;6.853097;0.321091417
785;91000;0.1324322;4.661741;0.138478417
786;61000;0.09235886;4.560718;0.130059833
787;77500;0.08001231;3.164481;0.01370675
788;99000;0;3.478552;0.039879333
789;112000;0;2.496729;0
790;84000;0;3.266494;0.022207833
791;56000;0;2.286456;0
792;43000;0;1.851222;0
793;41000;0;2.186947;0
794;41000;0;4.118521;0.093210083
795;41000;0;3.642763;0.053563583
796;51000;0;3.152833;0.012736083
797;61000;0;5.525451;0.21045425
798;76000;0;3.891777;0.07431475
799;62400;0;2.350623;0
800;62400;0.04242424;2.996778;0
801;114100;0.06927486;3.636341;0.053028417
802;118800;0.06923924;5.577712;0.214809333
803;123800;0.1345519;5.887266;0.2406055
804;120800;0.1630682;6.416774;0.284731167
805;115800;0.1590351;8.430185;0.452515417
806;116800;0.1492737;8.842039;0.486836583
807;95800;0.1093944;6.332402;0.277700167
808;94800;0.1699729;5.823969;0.23533075
809;91000;0.1036218;6.257487;0.27145725
810;61000;0.05218059;7.100688;0.341724
811;77500;0.06032577;6.398862;0.2832385
812;99000;0;7.691735;0.390977917
813;112000;0;11.48986;0.707488333
814;84000;0;11.01374;0.667811667
815;56000;0;10.0735;0.589458333
816;43000;0;10.76158;0.646798333
817;41000;0;12.56711;0.797259167
818;41000;0;8.537142;0.4614285
819;41000;0;10.07952;0.58996
820;51000;0;10.38957;0.6157975
821;61000;0;7.886064;0.407172
822;76000;0;6.966937;0.330578083
823;62400;0;5.308861;0.192405083
824;62400;0.02038786;3.020111;0.001675917
825;114100;0.09641238;1.432497;0
826;118800;0.141783;1.011154;0
827;123800;0.1344174;1.568183;0
828;120800;0.5115047;2.835977;0
829;115800;0.5692941;6.57085;0.297570833
830;116800;0.1079001;8.304909;0.44207575
831;95800;0.1878436;6.710989;0.309249083
832;94800;0.3063837;7.624525;0.385377083
833;91000;0.3013513;9.697268;0.558105667
834;61000;0.2175668;8.046907;0.420575583
835;77500;0.03968052;6.247186;0.270598833
836;99000;0;3.570018;0.0475015
837;112000;0;1.488881;0
838;84000;0;4.916089;0.159674083
839;56000;0;5.938796;0.244899667
840;43000;0;7.321066;0.360088833
841;41000;0;5.982301;0.248525083
842;41000;0;5.552619;0.21271825
843;41000;0;4.520499;0.12670825
844;51000;0;4.01589;0.0846575
845;61000;0;3.900875;0.075072917
846;76000;0;6.299219;0.274934917
847;62400;0;4.135004;0.094583667
848;62400;0.01085739;3.818369;0.068197417
849;114100;0.07607327;4.526128;0.127177333
850;118800;0.0634793;5.606418;0.2172015
851;123800;0.09176126;7.576867;0.381405583
852;120800;0.2646233;9.82331;0.568609167
853;115800;0.3412388;9.684151;0.557012583
854;116800;0.2321368;7.17449;0.347874167
855;95800;0.07508228;7.985892;0.415491
856;94800;0.07553922;6.885932;0.323827667
857;91000;0.07032906;6.771004;0.314250333
858;61000;0.006957485;8.981598;0.4984665
859;77500;0.05138989;6.809084;0.317423667
860;99000;0;8.199597;0.43329975
861;112000;0;8.952756;0.496063
862;84000;0;5.659061;0.221588417
863;56000;0;7.651987;0.387665583
864;43000;0;9.176928;0.514744
865;41000;0;7.998007;0.416500583
866;41000;0;8.54894;0.462411667
867;41000;0;5.104419;0.17536825
868;51000;0;2.155392;0
869;61000;0;2.667371;0
870;76000;0;3.750073;0.062506083
871;62400;0;2.752979;0
872;62400;0.05912419;5.385863;0.198821917
873;114100;0.2849969;3.742665;0.06188875
874;118800;0.5530396;5.080766;0.173397167
875;123800;0.9515962;5.13474;0.177895
876;120800;0.9941563;2.587668;0
877;115800;0.9064822;3.942477;0.07853975
878;116800;0.7495751;4.01265;0.0843875
879;95800;0.600299;5.026294;0.168857833
880;94800;0.4710366;3.743346;0.0619455
881;91000;0.3317162;2.217021;0
882;61000;0.1441298;3.465026;0.038752167
883;77500;0.1191108;6.741904;0.311825333
884;99000;0;6.453799;0.287816583
885;112000;0;5.160721;0.180060083
886;84000;0;5.252561;0.187713417
887;56000;0;2.67011;0
888;43000;0;1.963965;0
889;41000;0;2.733363;0
890;41000;0;2.844313;0
891;41000;0;3.843272;0.070272667
892;51000;0;3.938456;0.078204667
893;61000;0;3.992157;0.08267975
894;76000;0;2.101868;0
895;62400;0;1.617217;0
896;62400;0.02760216;2.627658;0
897;114100;0.08850449;2.532245;0
898;118800;0.453461;2.543946;0
899;123800;0.5591413;3.796792;0.066399333
900;120800;0.6516092;3.155653;0.012971083
901;115800;0.7511619;3.5649;0.047075
902;116800;0.521125;2.1457;0
903;95800;0.2886019;3.333504;0.027792
904;94800;0.3519904;4.61969;0.134974167
905;91000;0.26718;3.553289;0.046107417
906;61000;0.225072;3.434444;0.036203667
907;77500;0.04471805;2.048424;0
908;99000;0;1.480307;0
909;112000;0;0.9000964;0
910;84000;0;0.7444347;0
911;56000;0;0.9822232;0
912;43000;0;1.140418;0
913;41000;0;2.771603;0
914;41000;0;1.994058;0
915;41000;0;2.447388;0
916;51000;0;4.28281;0.106900833
917;61000;0;4.914034;0.159502833
918;76000;0;5.724554;0.227046167
919;62400;0;5.539736;0.211644667
920;62400;0.0146205;6.794717;0.316226417
921;114100;0.03353372;8.213926;0.434493833
922;118800;0.02528065;10.39032;0.61586
923;123800;0.02629968;9.475123;0.539593583
924;120800;0.05026513;10.833;0.65275
925;115800;0.04575792;7.376507;0.364708917
926;116800;0.09869843;10.31258;0.609381667
927;95800;0.07759272;9.280635;0.52338625
928;94800;0.06531197;7.96045;0.413370833
929;91000;0.01069817;7.792177;0.399348083
930;61000;0.02231563;5.819527;0.234960583
931;77500;0.06643831;5.192305;0.182692083
932;99000;0;3.84466;0.070388333
933;112000;0;4.275362;0.106280167
934;84000;0;2.626081;0
935;56000;0;4.027127;0.085593917
936;43000;0;5.243465;0.186955417
937;41000;0;4.081323;0.09011025
938;41000;0;4.850335;0.154194583
939;41000;0;7.21592;0.351326667
940;51000;0;9.071836;0.505986333
941;61000;0;8.486897;0.457241417
942;76000;0;6.451471;0.287622583
943;62400;0;8.421123;0.45176025
944;62400;0.0228868;8.562603;0.46355025
945;114100;0.05711727;9.921203;0.576766917
946;118800;0.0745809;13.17788;0.848156667
947;123800;0.07378796;13.84792;0.903993333
948;120800;0.04921895;13.09349;0.841124167
949;115800;0.08064965;16.04364;1
950;116800;0.1279597;12.06945;0.7557875
951;95800;0.1676463;12.6166;0.801383333
952;94800;0.1359348;12.45905;0.788254167
953;91000;0.05882706;9.049453;0.504121083
954;61000;0.01028146;8.118213;0.42651775
955;77500;0.05853449;6.223716;0.268643
956;99000;0;4.883991;0.15699925
957;112000;0;4.425763;0.118813583
958;84000;0;5.365565;0.197130417
959;56000;0;5.072988;0.172749
960;43000;0;4.099046;0.091587167
961;41000;0;4.054647;0.08788725
962;41000;0;5.721251;0.226770917
963;41000;0;5.789021;0.232418417
964;51000;0;4.262074;0.105172833
965;61000;0;6.225176;0.268764667
966;76000;0;9.465996;0.538833
967;62400;0;7.785793;0.398816083
968;62400;0.06364756;7.321301;0.360108417
969;114100;0.2622438;11.86056;0.73838
970;118800;0.5197725;11.80573;0.733810833
971;123800;0.7311795;12.93568;0.827973333
972;120800;0.8872506;8.819472;0.484956
973;115800;1.097037;8.554502;0.462875167
974;116800;1.123271;10.56292;0.630243333
975;95800;0.9518297;10.12816;0.594013333
976;94800;0.7013555;8.482251;0.45685425
977;91000;0.2912444;8.689898;0.474158167
978;61000;0.2728317;9.137316;0.511443
979;77500;0.05049429;6.084657;0.25705475
980;99000;0;5.614168;0.217847333
981;112000;0;3.068933;0.005744417
982;84000;0;4.70719;0.142265833
983;56000;0;3.346221;0.02885175
984;43000;0;2.897941;0
985;41000;0;4.116116;0.093009667
986;41000;0;3.389743;0.032478583
987;41000;0;1.74802;0
988;51000;0;1.222795;0
989;61000;0;1.727061;0
990;76000;0;2.279052;0
991;62400;0;2.32365;0
992;62400;0.01227916;4.86215;0.155179167
993;114100;0.06680991;4.871793;0.15598275
994;118800;0.2443469;5.011605;0.16763375
995;123800;0.3341892;8.915773;0.492981083
996;120800;0.3926761;8.424543;0.45204525
997;115800;0.3919977;8.592509;0.466042417
998;116800;0.3816331;5.076875;0.173072917
999;95800;0.5982684;4.679597;0.139966417
1000;94800;0.2285841;5.312109;0.19267575
1001;91000;0.2056509;9.279693;0.52330775
1002;61000;0.03337377;9.697437;0.55811975
1003;77500;0.0572364;9.26217;0.5218475
1004;99000;0;10.62875;0.635729167
1005;112000;0;8.227265;0.435605417
1006;84000;0;6.199939;0.266661583
1007;56000;0;8.280338;0.440028167
1008;43000;0;6.294102;0.2745085
1009;41000;0;5.984139;0.24867825
1010;41000;0;5.495893;0.207991083
1011;41000;0;4.856678;0.154723167
1012;51000;0;4.835656;0.152971333
1013;61000;0;2.830664;0
1014;76000;0;3.682936;0.056911333
1015;62400;0;3.071581;0.005965083
1016;62400;0.003843316;2.182926;0
1017;114100;0.03986322;4.327643;0.110636917
1018;118800;0.06272141;4.692995;0.141082917
1019;123800;0.1451086;5.33753;0.194794167
1020;120800;0.2539559;5.259882;0.1883235
1021;115800;0.2995395;6.710744;0.309228667
1022;116800;0.359671;9.624732;0.552061
1023;95800;0.2479374;11.14447;0.678705833
1024;94800;0.1048045;12.54926;0.795771667
1025;91000;0.09396069;14.74765;0.978970833
1026;61000;0.03431284;10.8202;0.651683333
1027;77500;0.07685246;7.004057;0.333671417
1028;99000;0;7.61235;0.3843625
1029;112000;0;8.662388;0.471865667
1030;84000;0;5.583399;0.21528325
1031;56000;0;5.835425;0.236285417
1032;43000;0;5.143878;0.1786565
1033;41000;0;2.426353;0
1034;41000;0;2.879935;0
1035;41000;0;3.192459;0.01603825
1036;51000;0;2.422784;0
1037;61000;0;2.101653;0
1038;76000;0;2.047704;0
1039;62400;0;2.657207;0
1040;62400;0.01862286;1.906409;0
1041;114100;0.03197474;2.697675;0
1042;118800;0.09034345;2.933697;0
1043;123800;0.1122962;4.07474;0.089561667
1044;120800;0.147591;7.04147;0.336789167
1045;115800;0.1741984;6.144402;0.2620335
1046;116800;0.184391;5.791611;0.23263425
1047;95800;0.1709889;7.792433;0.399369417
1048;94800;0.156506;7.196241;0.34968675
1049;91000;0.06745909;6.050785;0.254232083
1050;61000;0.02685668;5.228652;0.185721
1051;77500;0.07295308;3.834349;0.069529083
1052;99000;0;2.276776;0
1053;112000;0;1.987602;0
1054;84000;0;1.129861;0
1055;56000;0;0.3354552;0
1056;43000;0;0.223877;0
1057;41000;0;1.563369;0
1058;41000;0;2.759735;0
1059;41000;0;3.360122;0.030010167
1060;51000;0;2.952716;0
1061;61000;0;1.676697;0
1062;76000;0;3.494043;0.04117025
1063;62400;0;3.614624;0.051218667
1064;62400;0.02460808;5.359554;0.1966295
1065;114100;0.06960215;3.75961;0.063300833
1066;118800;0.2449643;5.76507;0.2304225
1067;123800;0.2829097;6.969216;0.330768
1068;120800;0.5757183;11.349;0.69575
1069;115800;0.7404631;11.39717;0.699764167
1070;116800;0.6053247;9.56618;0.547181667
1071;95800;0.6698034;10.45221;0.6210175
1072;94800;0.4655236;7.763231;0.396935917
1073;91000;0.2426778;10.55031;0.6291925
1074;61000;0.05339646;11.53061;0.710884167
1075;77500;0.02594875;12.76135;0.813445833
1076;99000;0;11.08066;0.673388333
1077;112000;0;7.671151;0.389262583
1078;84000;0;8.56986;0.464155
1079;56000;0;7.221984;0.351832
1080;43000;0;7.250643;0.35422025
1081;41000;0;7.237726;0.353143833
1082;41000;0;4.213088;0.101090667
1083;41000;0;2.858715;0
1084;51000;0;1.840543;0
1085;61000;0;2.37056;0
1086;76000;0;1.955438;0
1087;62400;0;3.547304;0.045608667
1088;62400;0.1192684;7.19244;0.34937
1089;114100;0.2583388;7.375072;0.364589333
1090;118800;0.5324173;6.620415;0.30170125
1091;123800;0.6358928;6.616188;0.301349
1092;120800;0.551167;7.90643;0.408869167
1093;115800;0.9094134;8.144511;0.42870925
1094;116800;1.022672;8.139341;0.428278417
1095;95800;0.8167177;6.66163;0.305135833
1096;94800;0.6844822;7.726475;0.393872917
1097;91000;0.3756393;9.362443;0.530203583
1098;61000;0.2737542;8.146344;0.428862
1099;77500;0.05691979;6.753071;0.312755917
1100;99000;0;4.876933;0.156411083
1101;112000;0;5.426839;0.202236583
1102;84000;0;5.744329;0.228694083
1103;56000;0;1.830164;0
1104;43000;0;1.411159;0
1105;41000;0;1.35183;0
1106;41000;0;1.162431;0
1107;41000;0;1.077232;0
1108;51000;0;0.8679257;0
1109;61000;0;0.5070527;0
1110;76000;0;0.5843147;0
1111;62400;0;1.882003;0
1112;62400;0.1030986;3.545107;0.045425583
1113;114100;0.3957815;4.353008;0.112750667
1114;118800;0.6724772;4.894149;0.15784575
1115;123800;0.863514;2.570571;0
1116;120800;1.076038;1.348206;0
1117;115800;1.165517;1.618909;0
1118;116800;0.877655;2.431397;0
1119;95800;0.8745754;2.989135;0
1120;94800;0.7741345;3.021196;0.001766333
1121;91000;0.4461985;2.901171;0
1122;61000;0.165613;3.990879;0.08257325
1123;77500;0.02710067;5.709398;0.225783167
1124;99000;0;5.735511;0.22795925
1125;112000;0;5.890145;0.240845417
1126;84000;0;5.536636;0.211386333
1127;56000;0;4.51131;0.1259425
1128;43000;0;6.291451;0.274287583
1129;41000;0;6.774497;0.314541417
1130;41000;0;5.094762;0.1745635
1131;41000;0;6.543383;0.295281917
1132;51000;0;9.426535;0.535544583
1133;61000;0;7.730854;0.394237833
1134;76000;0;4.406297;0.117191417
1135;62400;0;4.239007;0.103250583
1136;62400;0.1195319;3.887481;0.07395675
1137;114100;0.3037616;3.103887;0.00865725
1138;118800;0.6404049;5.217298;0.184774833
1139;123800;0.8774159;3.47326;0.039438333
1140;120800;1.101961;4.895108;0.157925667
1141;115800;1.128384;5.239742;0.186645167
1142;116800;1.008184;8.019395;0.418282917
1143;95800;0.936407;6.880665;0.32338875
1144;94800;0.7256601;5.096824;0.174735333
1145;91000;0.5308383;5.585734;0.215477833
1146;61000;0.36313;6.914951;0.326245917
1147;77500;0.1095697;6.534796;0.294566333
1148;99000;0;6.003075;0.25025625
1149;112000;0;4.738307;0.144858917
1150;84000;0;10.18968;0.59914
1151;56000;0;6.093474;0.2577895
1152;43000;0;6.452988;0.287749
1153;41000;0;7.372388;0.364365667
1154;41000;0;3.409522;0.034126833
1155;41000;0;2.675087;0
1156;51000;0;2.500517;0
1157;61000;0;2.420689;0
1158;76000;0;4.550811;0.12923425
1159;62400;0;6.812454;0.3177045
1160;62400;0.02640941;6.9565;0.329708333
1161;114100;0.1283034;5.277474;0.1897895
1162;118800;0.2622478;5.279893;0.189991083
1163;123800;0.2116771;6.442719;0.28689325
1164;120800;0.4634566;6.998716;0.333226333
1165;115800;0.4385039;6.320364;0.276697
1166;116800;0.4651853;5.585529;0.21546075
1167;95800;0.4536881;4.543251;0.12860425
1168;94800;0.3395303;5.828003;0.235666917
1169;91000;0.1859749;7.905477;0.40878975
1170;61000;0.1643846;7.067112;0.338926
1171;77500;0.06113406;7.218956;0.351579667
1172;99000;0;7.238119;0.353176583
1173;112000;0;9.169287;0.51410725
1174;84000;0;6.602835;0.30023625
1175;56000;0;4.677206;0.139767167
1176;43000;0;4.321516;0.110126333
1177;41000;0;4.358903;0.113241917
1178;41000;0;2.683441;0
1179;41000;0;1.600235;0
1180;51000;0;1.469464;0
1181;61000;0;1.225447;0
1182;76000;0;1.260029;0
1183;62400;0;3.138692;0.011557667
1184;62400;0.1317493;3.262133;0.021844417
1185;114100;0.4126557;5.352173;0.196014417
1186;118800;0.5960419;8.926713;0.49389275
1187;123800;0.9104132;11.44022;0.703351667
1188;120800;1.054893;11.91211;0.742675833
1189;115800;0.8739696;8.682907;0.473575583
1190;116800;0.6942821;9.495845;0.541320417
1191;95800;0.6552609;8.532793;0.461066083
1192;94800;0.6069193;8.554636;0.462886333
1193;91000;0.4240688;8.084405;0.423700417
1194;61000;0.2017018;9.930993;0.57758275
1195;77500;0.07003924;12.27479;0.772899167
1196;99000;0;10.72881;0.6440675
1197;112000;0;10.31068;0.609223333
1198;84000;0;6.659075;0.304922917
1199;56000;0;9.07823;0.506519167
1200;43000;0;6.588635;0.299052917
1201;41000;0;5.898695;0.241557917
1202;41000;0;5.917706;0.243142167
1203;41000;0;5.441777;0.203481417
1204;51000;0;3.041092;0.003424333
1205;61000;0;5.967355;0.247279583
1206;76000;0;6.460705;0.288392083
1207;62400;0;6.092141;0.257678417
1208;62400;0.02777941;6.912488;0.326040667
1209;114100;0.1257921;8.902612;0.491884333
1210;118800;0.2376831;10.51288;0.626073333
1211;123800;0.3218482;12.82934;0.819111667
1212;120800;0.5054172;12.06192;0.75516
1213;115800;0.730697;16.16711;1
1214;116800;0.643082;14.47368;0.95614
1215;95800;0.5851295;12.06388;0.755323333
1216;94800;0.2448264;10.74341;0.645284167
1217;91000;0.2494437;11.40131;0.700109167
1218;61000;0.0645219;9.846636;0.570553
1219;77500;0.04561688;7.401212;0.366767667
1220;99000;0;5.19449;0.182874167
1221;112000;0;4.431205;0.119267083
1222;84000;0;4.442577;0.12021475
1223;56000;0;6.14448;0.26204
1224;43000;0;7.615742;0.384645167
1225;41000;0;7.088247;0.34068725
1226;41000;0;7.487999;0.373999917
1227;41000;0;5.863756;0.238646333
1228;51000;0;5.604348;0.217029
1229;61000;0;4.970201;0.164183417
1230;76000;0;6.647903;0.303991917
1231;62400;0;7.994408;0.416200667
1232;62400;0.01456245;5.971802;0.247650167
1233;114100;0.1072471;3.618714;0.0515595
1234;118800;0.08844617;6.270992;0.272582667
1235;123800;0.2948352;6.726733;0.310561083
1236;120800;0.2024807;7.633972;0.386164333
1237;115800;0.1288011;8.998013;0.499834417
1238;116800;0.1575784;9.715227;0.55960225
1239;95800;0.2636805;7.445348;0.370445667
1240;94800;0.03443386;5.381534;0.198461167
1241;91000;0.03832607;5.030002;0.169166833
1242;61000;0.09574012;4.465116;0.122093
1243;77500;0.07643487;3.352567;0.029380583
1244;99000;0;2.745297;0
1245;112000;0;3.501018;0.0417515
1246;84000;0;1.750711;0
1247;56000;0;3.301626;0.0251355
1248;43000;0;2.371533;0
1249;41000;0;3.964268;0.080355667
1250;41000;0;1.463698;0
1251;41000;0;0.8193139;0
1252;51000;0;0.7538443;0
1253;61000;0;1.905972;0
1254;76000;0;3.640669;0.053389083
1255;62400;0;5.659045;0.221587083
1256;62400;0.03195697;6.071779;0.255981583
1257;114100;0.07833572;4.359514;0.113292833
1258;118800;0.1870113;4.204036;0.100336333
1259;123800;0.3393484;6.122548;0.260212333
1260;120800;0.3172872;4.895169;0.15793075
1261;115800;0.1800454;5.754051;0.22950425
1262;116800;0.1828195;3.748187;0.062348917
1263;95800;0.2243481;3.597757;0.049813083
1264;94800;0.3232955;5.360378;0.196698167
1265;91000;0.2296291;6.103754;0.258646167
1266;61000;0.08168434;7.460392;0.371699333
1267;77500;0.07495601;6.987631;0.332302583
1268;99000;0;7.007007;0.33391725
1269;112000;0;6.03245;0.252704167
1270;84000;0;6.368089;0.280674083
1271;56000;0;4.489282;0.124106833
1272;43000;0;4.189719;0.09914325
1273;41000;0;3.277369;0.023114083
